Contrat;Date et heure;kWh;Code de consommation;Température moyenne (°C);Code de température
0123456789;2020-07-03 04:00:00;0,32;R;19;R
0123456789;2020-07-03 03:00:00;0,40;R;19;R
0123456789;2020-07-03 02:00:00;0,35;R;19;R
0123456789;2020-07-03 01:00:00;0,37;R;20;R
0123456789;2020-07-03 00:00:00;0,35;R;21;R
0123456789;2020-07-02 23:00:00;0,38;R;23;R
0123456789;2020-07-02 22:00:00;0,68;R;24;R
0123456789;2020-07-02 21:00:00;2,17;R;24;R
0123456789;2020-07-02 20:00:00;0,57;R;25;R
0123456789;2020-07-02 19:00:00;0,82;R;25;R
0123456789;2020-07-02 18:00:00;2,43;R;25;R
0123456789;2020-07-02 17:00:00;2,80;R;28;R
0123456789;2020-07-02 16:00:00;0,76;R;28;R
0123456789;2020-07-02 15:00:00;0,45;R;30;R
0123456789;2020-07-02 14:00:00;0,58;R;30;R
0123456789;2020-07-02 13:00:00;0,78;R;28;R
0123456789;2020-07-02 12:00:00;1,47;R;27;R
0123456789;2020-07-02 11:00:00;1,54;R;28;R
0123456789;2020-07-02 10:00:00;2,09;R;27;R
0123456789;2020-07-02 09:00:00;0,89;R;27;R
0123456789;2020-07-02 08:00:00;1,27;R;26;R
0123456789;2020-07-02 07:00:00;0,34;R;25;R
0123456789;2020-07-02 06:00:00;0,76;R;23;R
0123456789;2020-07-02 05:00:00;0,32;R;22;R
0123456789;2020-07-02 04:00:00;0,38;R;21;R
0123456789;2020-07-02 03:00:00;0,34;R;20;R
0123456789;2020-07-02 02:00:00;0,37;R;21;R
0123456789;2020-07-02 01:00:00;0,34;R;22;R
0123456789;2020-07-02 00:00:00;0,38;R;23;R
0123456789;2020-07-01 23:00:00;3,72;R;23;R
0123456789;2020-07-01 22:00:00;2,39;R;24;R
0123456789;2020-07-01 21:00:00;1,89;R;25;R
0123456789;2020-07-01 20:00:00;0,37;R;27;R
0123456789;2020-07-01 19:00:00;0,36;R;28;R
0123456789;2020-07-01 18:00:00;0,37;R;29;R
0123456789;2020-07-01 17:00:00;0,09;P;29;R
0123456789;2020-07-01 16:00:00;;N.D.;31;R
0123456789;2020-07-01 15:00:00;;N.D.;31;R
0123456789;2020-07-01 14:00:00;;N.D.;30;R
0123456789;2020-07-01 13:00:00;0,29;P;30;R
0123456789;2020-07-01 12:00:00;0,39;R;29;R
0123456789;2020-07-01 11:00:00;0,66;R;27;R
0123456789;2020-07-01 10:00:00;0,54;R;26;R
0123456789;2020-07-01 09:00:00;0,51;R;25;R
0123456789;2020-07-01 08:00:00;0,46;R;25;R
0123456789;2020-07-01 07:00:00;0,75;R;23;R
0123456789;2020-07-01 06:00:00;0,36;R;21;R
0123456789;2020-07-01 05:00:00;0,38;R;20;R
0123456789;2020-07-01 04:00:00;0,33;R;18;R
0123456789;2020-07-01 03:00:00;0,40;R;17;R
0123456789;2020-07-01 02:00:00;0,35;R;18;R
0123456789;2020-07-01 01:00:00;0,36;R;18;R
0123456789;2020-07-01 00:00:00;0,75;R;19;R
0123456789;2020-06-30 23:00:00;0,38;R;19;R
0123456789;2020-06-30 22:00:00;0,65;R;20;R
0123456789;2020-06-30 21:00:00;4,67;R;20;R
0123456789;2020-06-30 20:00:00;2,91;R;21;R
0123456789;2020-06-30 19:00:00;0,85;R;22;R
0123456789;2020-06-30 18:00:00;2,07;R;23;R
0123456789;2020-06-30 17:00:00;0,44;R;24;R
0123456789;2020-06-30 16:00:00;0,44;R;24;R
0123456789;2020-06-30 15:00:00;0,52;R;23;R
0123456789;2020-06-30 14:00:00;0,75;R;22;R
0123456789;2020-06-30 13:00:00;0,50;R;23;R
0123456789;2020-06-30 12:00:00;0,96;R;23;R
0123456789;2020-06-30 11:00:00;1,09;R;23;R
0123456789;2020-06-30 10:00:00;3,53;R;19;R
0123456789;2020-06-30 09:00:00;2,19;R;19;R
0123456789;2020-06-30 08:00:00;3,73;R;21;R
0123456789;2020-06-30 07:00:00;0,34;R;20;R
0123456789;2020-06-30 06:00:00;0,70;R;20;R
0123456789;2020-06-30 05:00:00;0,34;R;20;R
0123456789;2020-06-30 04:00:00;0,36;R;20;R
0123456789;2020-06-30 03:00:00;0,35;R;20;R
0123456789;2020-06-30 02:00:00;0,38;R;20;R
0123456789;2020-06-30 01:00:00;0,33;R;20;R
0123456789;2020-06-30 00:00:00;0,40;R;20;R
0123456789;2020-06-29 23:00:00;0,74;R;20;R
0123456789;2020-06-29 22:00:00;0,56;R;21;R
0123456789;2020-06-29 21:00:00;1,87;R;21;R
0123456789;2020-06-29 20:00:00;0,85;R;21;R
0123456789;2020-06-29 19:00:00;1,21;R;21;R
0123456789;2020-06-29 18:00:00;2,47;R;23;R
0123456789;2020-06-29 17:00:00;2,15;R;23;R
0123456789;2020-06-29 16:00:00;1,49;R;24;R
0123456789;2020-06-29 15:00:00;0,42;R;24;R
0123456789;2020-06-29 14:00:00;0,42;R;25;R
0123456789;2020-06-29 13:00:00;0,73;R;24;R
0123456789;2020-06-29 12:00:00;0,62;R;23;R
0123456789;2020-06-29 11:00:00;0,47;R;23;R
0123456789;2020-06-29 10:00:00;0,47;R;20;R
0123456789;2020-06-29 09:00:00;1,43;R;20;R
0123456789;2020-06-29 08:00:00;0,65;R;20;R
0123456789;2020-06-29 07:00:00;0,34;R;19;R
0123456789;2020-06-29 06:00:00;0,38;R;19;R
0123456789;2020-06-29 05:00:00;0,35;R;19;R
0123456789;2020-06-29 04:00:00;0,38;R;18;R
0123456789;2020-06-29 03:00:00;0,35;R;18;R
0123456789;2020-06-29 02:00:00;0,38;R;18;R
0123456789;2020-06-29 01:00:00;0,41;R;18;R
0123456789;2020-06-29 00:00:00;0,84;R;19;R
0123456789;2020-06-28 23:00:00;0,57;R;19;R
0123456789;2020-06-28 22:00:00;0,47;R;20;R
0123456789;2020-06-28 21:00:00;0,70;R;19;R
0123456789;2020-06-28 20:00:00;1,86;R;19;R
0123456789;2020-06-28 19:00:00;1,28;R;19;R
0123456789;2020-06-28 18:00:00;1,79;R;20;R
0123456789;2020-06-28 17:00:00;0,54;R;23;R
0123456789;2020-06-28 16:00:00;0,70;R;23;R
0123456789;2020-06-28 15:00:00;2,76;R;21;R
0123456789;2020-06-28 14:00:00;1,58;R;24;R
0123456789;2020-06-28 13:00:00;1,27;R;26;R
0123456789;2020-06-28 12:00:00;1,45;R;25;R
0123456789;2020-06-28 11:00:00;1,94;R;25;R
0123456789;2020-06-28 10:00:00;1,14;R;24;R
0123456789;2020-06-28 09:00:00;0,62;R;23;R
0123456789;2020-06-28 08:00:00;0,91;R;22;R
0123456789;2020-06-28 07:00:00;0,43;R;21;R
0123456789;2020-06-28 06:00:00;0,34;R;20;R
0123456789;2020-06-28 05:00:00;0,40;R;20;R
0123456789;2020-06-28 04:00:00;0,35;R;19;R
0123456789;2020-06-28 03:00:00;0,41;R;19;R
0123456789;2020-06-28 02:00:00;0,34;R;19;R
0123456789;2020-06-28 01:00:00;0,40;R;19;R
0123456789;2020-06-28 00:00:00;0,79;R;20;R
0123456789;2020-06-27 23:00:00;0,41;R;20;R
0123456789;2020-06-27 22:00:00;0,42;R;19;R
0123456789;2020-06-27 21:00:00;0,85;R;20;R
0123456789;2020-06-27 20:00:00;2,84;R;22;R
0123456789;2020-06-27 19:00:00;1,00;R;24;R
0123456789;2020-06-27 18:00:00;2,32;R;25;R
0123456789;2020-06-27 17:00:00;0,40;R;26;R
0123456789;2020-06-27 16:00:00;0,40;R;26;R
0123456789;2020-06-27 15:00:00;0,73;R;26;R
0123456789;2020-06-27 14:00:00;1,01;R;26;R
0123456789;2020-06-27 13:00:00;3,02;R;26;R
0123456789;2020-06-27 12:00:00;2,68;R;25;R
0123456789;2020-06-27 11:00:00;1,57;R;22;R
0123456789;2020-06-27 10:00:00;0,36;R;22;R
0123456789;2020-06-27 09:00:00;0,82;R;21;R
0123456789;2020-06-27 08:00:00;0,37;R;20;R
0123456789;2020-06-27 07:00:00;0,40;R;20;R
0123456789;2020-06-27 06:00:00;0,38;R;20;R
0123456789;2020-06-27 05:00:00;0,84;R;20;R
0123456789;2020-06-27 04:00:00;0,37;R;20;R
0123456789;2020-06-27 03:00:00;0,37;R;20;R
0123456789;2020-06-27 02:00:00;0,34;R;20;R
0123456789;2020-06-27 01:00:00;0,38;R;21;R
0123456789;2020-06-27 00:00:00;0,34;R;20;R
0123456789;2020-06-26 23:00:00;0,36;R;21;R
0123456789;2020-06-26 22:00:00;1,32;R;21;R
0123456789;2020-06-26 21:00:00;2,22;R;21;R
0123456789;2020-06-26 20:00:00;1,64;R;21;R
0123456789;2020-06-26 19:00:00;0,71;R;22;R
0123456789;2020-06-26 18:00:00;1,47;R;23;R
0123456789;2020-06-26 17:00:00;1,10;R;24;R
0123456789;2020-06-26 16:00:00;0,75;R;24;R
0123456789;2020-06-26 15:00:00;0,48;R;24;R
0123456789;2020-06-26 14:00:00;0,79;R;24;R
0123456789;2020-06-26 13:00:00;0,48;R;26;R
0123456789;2020-06-26 12:00:00;0,61;R;27;R
0123456789;2020-06-26 11:00:00;0,86;R;25;R
0123456789;2020-06-26 10:00:00;0,45;R;24;R
0123456789;2020-06-26 09:00:00;1,71;R;23;R
0123456789;2020-06-26 08:00:00;1,50;R;22;R
0123456789;2020-06-26 07:00:00;0,41;R;22;R
0123456789;2020-06-26 06:00:00;0,39;R;20;R
0123456789;2020-06-26 05:00:00;0,39;R;19;R
0123456789;2020-06-26 04:00:00;0,75;R;18;R
0123456789;2020-06-26 03:00:00;0,40;R;17;R
0123456789;2020-06-26 02:00:00;0,40;R;18;R
0123456789;2020-06-26 01:00:00;0,40;R;18;R
0123456789;2020-06-26 00:00:00;0,40;R;20;R
