Contrat;Date et heure;kWh;Code de consommation;Température moyenne (°C);Code de température
0123456789;2018-08-18 15:00:00;1,56;R;26;R
0123456789;2018-08-18 14:00:00;1,35;R;25;R
0123456789;2018-08-18 13:00:00;1,83;R;25;R
0123456789;2018-08-18 12:00:00;3,15;R;24;R
0123456789;2018-08-18 11:00:00;2,20;R;23;R
0123456789;2018-08-18 10:00:00;0,86;R;22;R
0123456789;2018-08-18 09:00:00;0,98;R;21;R
0123456789;2018-08-18 08:00:00;0,76;R;20;R
0123456789;2018-08-18 07:00:00;0,70;R;19;R
0123456789;2018-08-18 06:00:00;0,68;R;18;R
0123456789;2018-08-18 05:00:00;0,69;R;18;R
0123456789;2018-08-18 04:00:00;1,20;R;18;R
0123456789;2018-08-18 03:00:00;0,68;R;18;R
0123456789;2018-08-18 02:00:00;0,72;R;18;R
0123456789;2018-08-18 01:00:00;0,70;R;18;R
0123456789;2018-08-18 00:00:00;0,70;R;18;R
0123456789;2018-08-17 23:00:00;0,70;R;18;R
0123456789;2018-08-17 22:00:00;0,77;R;18;R
0123456789;2018-08-17 21:00:00;1,46;R;18;R
0123456789;2018-08-17 20:00:00;2,63;R;19;R
0123456789;2018-08-17 19:00:00;1,94;R;23;R
0123456789;2018-08-17 18:00:00;3,14;R;23;R
0123456789;2018-08-17 17:00:00;2,41;R;23;R
0123456789;2018-08-17 16:00:00;0,85;R;23;R
0123456789;2018-08-17 15:00:00;0,76;R;22;R
0123456789;2018-08-17 14:00:00;1,16;R;21;R
0123456789;2018-08-17 13:00:00;0,71;R;21;R
0123456789;2018-08-17 12:00:00;0,87;R;22;R
0123456789;2018-08-17 11:00:00;2,10;R;23;R
0123456789;2018-08-17 10:00:00;1,00;R;23;R
0123456789;2018-08-17 09:00:00;1,26;R;22;R
0123456789;2018-08-17 08:00:00;0,95;R;21;R
0123456789;2018-08-17 07:00:00;0,97;R;20;R
0123456789;2018-08-17 06:00:00;0,90;R;20;R
0123456789;2018-08-17 05:00:00;0,70;R;19;R
0123456789;2018-08-17 04:00:00;0,69;R;17;R
0123456789;2018-08-17 03:00:00;0,69;R;18;R
0123456789;2018-08-17 02:00:00;0,66;R;18;R
0123456789;2018-08-17 01:00:00;0,72;R;18;R
0123456789;2018-08-17 00:00:00;0,70;R;18;R
0123456789;2018-08-16 23:00:00;0,67;R;19;R
0123456789;2018-08-16 22:00:00;0,71;R;19;R
0123456789;2018-08-16 21:00:00;0,85;R;20;R
0123456789;2018-08-16 20:00:00;1,97;R;19;R
0123456789;2018-08-16 19:00:00;1,55;R;21;R
0123456789;2018-08-16 18:00:00;0,68;R;22;R
0123456789;2018-08-16 17:00:00;0,68;R;24;R
0123456789;2018-08-16 16:00:00;0,69;R;24;R
0123456789;2018-08-16 15:00:00;0,69;R;24;R
0123456789;2018-08-16 14:00:00;0,68;R;24;R
0123456789;2018-08-16 13:00:00;0,67;R;24;R
0123456789;2018-08-16 12:00:00;1,55;R;24;R
0123456789;2018-08-16 11:00:00;0,87;R;22;R
0123456789;2018-08-16 10:00:00;1,66;R;22;R
0123456789;2018-08-16 09:00:00;0,90;R;20;R
0123456789;2018-08-16 08:00:00;4,06;R;20;R
0123456789;2018-08-16 07:00:00;1,74;R;19;R
0123456789;2018-08-16 06:00:00;0,76;R;18;R
0123456789;2018-08-16 05:00:00;1,13;R;17;R
0123456789;2018-08-16 04:00:00;0,67;R;17;R
0123456789;2018-08-16 03:00:00;0,70;R;18;R
0123456789;2018-08-16 02:00:00;0,68;R;19;R
0123456789;2018-08-16 01:00:00;0,71;R;20;R
0123456789;2018-08-16 00:00:00;0,69;R;21;R
0123456789;2018-08-15 23:00:00;0,69;R;22;R
0123456789;2018-08-15 22:00:00;0,87;R;21;R
0123456789;2018-08-15 21:00:00;1,09;R;23;R
0123456789;2018-08-15 20:00:00;1,72;R;24;R
0123456789;2018-08-15 19:00:00;1,83;R;24;R
0123456789;2018-08-15 18:00:00;1,53;R;25;R
0123456789;2018-08-15 17:00:00;1,43;R;25;R
0123456789;2018-08-15 16:00:00;1,82;R;26;R
0123456789;2018-08-15 15:00:00;2,69;R;26;R
0123456789;2018-08-15 14:00:00;2,76;R;27;R
0123456789;2018-08-15 13:00:00;1,64;R;27;R
0123456789;2018-08-15 12:00:00;1,10;R;26;R
0123456789;2018-08-15 11:00:00;1,13;R;24;R
0123456789;2018-08-15 10:00:00;1,27;R;23;R
0123456789;2018-08-15 09:00:00;1,12;R;23;R
0123456789;2018-08-15 08:00:00;1,47;R;23;R
0123456789;2018-08-15 07:00:00;1,86;R;24;R
0123456789;2018-08-15 06:00:00;1,20;R;23;R
0123456789;2018-08-15 05:00:00;0,83;R;22;R
0123456789;2018-08-15 04:00:00;0,82;R;22;R
0123456789;2018-08-15 03:00:00;0,86;R;22;R
0123456789;2018-08-15 02:00:00;0,83;R;23;R
0123456789;2018-08-15 01:00:00;0,93;R;23;R
0123456789;2018-08-15 00:00:00;0,96;R;22;R
0123456789;2018-08-14 23:00:00;1,04;R;22;R
0123456789;2018-08-14 22:00:00;1,94;R;22;R
0123456789;2018-08-14 21:00:00;4,06;R;26;R
0123456789;2018-08-14 20:00:00;3,40;R;26;R
0123456789;2018-08-14 19:00:00;1,36;R;26;R
0123456789;2018-08-14 18:00:00;1,03;R;27;R
0123456789;2018-08-14 17:00:00;1,42;R;28;R
0123456789;2018-08-14 16:00:00;1,46;R;28;R
0123456789;2018-08-14 15:00:00;1,57;R;28;R
0123456789;2018-08-14 14:00:00;1,64;R;29;R
0123456789;2018-08-14 13:00:00;1,78;R;29;R
0123456789;2018-08-14 12:00:00;1,47;R;29;R
0123456789;2018-08-14 11:00:00;1,28;R;27;R
0123456789;2018-08-14 10:00:00;1,35;R;25;R
0123456789;2018-08-14 09:00:00;2,38;R;25;R
0123456789;2018-08-14 08:00:00;2,71;R;25;R
0123456789;2018-08-14 07:00:00;0,80;R;25;R
0123456789;2018-08-14 06:00:00;0,67;R;24;R
0123456789;2018-08-14 05:00:00;0,69;R;23;R
0123456789;2018-08-14 04:00:00;1,22;R;23;R
0123456789;2018-08-14 03:00:00;0,65;R;24;R
0123456789;2018-08-14 02:00:00;0,71;R;24;R
0123456789;2018-08-14 01:00:00;0,68;R;24;R
0123456789;2018-08-14 00:00:00;0,71;R;24;R
0123456789;2018-08-13 23:00:00;0,73;R;24;R
0123456789;2018-08-13 22:00:00;0,71;R;24;R
0123456789;2018-08-13 21:00:00;1,46;R;25;R
0123456789;2018-08-13 20:00:00;1,11;R;24;R
0123456789;2018-08-13 19:00:00;1,78;R;27;R
0123456789;2018-08-13 18:00:00;0,93;R;27;R
0123456789;2018-08-13 17:00:00;1,02;R;28;R
0123456789;2018-08-13 16:00:00;1,08;R;28;R
0123456789;2018-08-13 15:00:00;1,10;R;28;R
0123456789;2018-08-13 14:00:00;1,02;R;28;R
0123456789;2018-08-13 13:00:00;1,15;R;28;R
0123456789;2018-08-13 12:00:00;1,35;R;29;R
0123456789;2018-08-13 11:00:00;1,29;R;28;R
0123456789;2018-08-13 10:00:00;1,17;R;26;R
0123456789;2018-08-13 09:00:00;0,85;R;26;R
0123456789;2018-08-13 08:00:00;2,79;R;25;R
0123456789;2018-08-13 07:00:00;0,87;R;24;R
0123456789;2018-08-13 06:00:00;0,76;R;23;R
0123456789;2018-08-13 05:00:00;0,84;R;22;R
0123456789;2018-08-13 04:00:00;0,82;R;21;R
0123456789;2018-08-13 03:00:00;0,84;R;22;R
0123456789;2018-08-13 02:00:00;0,82;R;21;R
0123456789;2018-08-13 01:00:00;1,09;R;21;R
0123456789;2018-08-13 00:00:00;1,00;R;22;R
0123456789;2018-08-12 23:00:00;0,88;R;22;R
0123456789;2018-08-12 22:00:00;1,11;R;22;R
0123456789;2018-08-12 21:00:00;1,29;R;23;R
0123456789;2018-08-12 20:00:00;2,03;R;24;R
0123456789;2018-08-12 19:00:00;4,31;R;25;R
0123456789;2018-08-12 18:00:00;5,15;R;27;R
0123456789;2018-08-12 17:00:00;2,27;R;28;R
0123456789;2018-08-12 16:00:00;4,13;R;28;R
0123456789;2018-08-12 15:00:00;3,37;R;29;R
0123456789;2018-08-12 14:00:00;2,85;R;28;R
0123456789;2018-08-12 13:00:00;1,26;R;28;R
0123456789;2018-08-12 12:00:00;1,44;R;27;R
0123456789;2018-08-12 11:00:00;1,73;R;27;R
0123456789;2018-08-12 10:00:00;1,30;R;27;R
0123456789;2018-08-12 09:00:00;0,85;R;27;R
0123456789;2018-08-12 08:00:00;0,70;R;25;R
0123456789;2018-08-12 07:00:00;1,13;R;23;R
0123456789;2018-08-12 06:00:00;0,70;R;21;R
0123456789;2018-08-12 05:00:00;0,69;R;19;R
0123456789;2018-08-12 04:00:00;0,66;R;17;R
0123456789;2018-08-12 03:00:00;0,94;R;18;R
0123456789;2018-08-12 02:00:00;0,90;R;19;R
0123456789;2018-08-12 01:00:00;0,68;R;19;R
0123456789;2018-08-12 00:00:00;0,87;R;20;R
0123456789;2018-08-11 23:00:00;0,88;R;21;R
0123456789;2018-08-11 22:00:00;1,17;R;22;R
0123456789;2018-08-11 21:00:00;1,31;R;23;R
0123456789;2018-08-11 20:00:00;1,06;R;24;R
0123456789;2018-08-11 19:00:00;1,98;R;25;R
0123456789;2018-08-11 18:00:00;2,88;R;25;R
0123456789;2018-08-11 17:00:00;2,56;R;26;R
0123456789;2018-08-11 16:00:00;3,06;R;26;R
0123456789;2018-08-11 15:00:00;0,69;R;27;R
0123456789;2018-08-11 14:00:00;1,69;R;27;R
0123456789;2018-08-11 13:00:00;1,87;R;27;R
0123456789;2018-08-11 12:00:00;2,04;R;27;R
0123456789;2018-08-11 11:00:00;1,16;R;26;R
0123456789;2018-08-11 10:00:00;0,94;R;25;R
0123456789;2018-08-11 09:00:00;0,80;R;25;R
0123456789;2018-08-11 08:00:00;0,68;R;24;R
0123456789;2018-08-11 07:00:00;0,68;R;22;R
0123456789;2018-08-11 06:00:00;0,68;R;21;R
0123456789;2018-08-11 05:00:00;1,02;R;18;R
0123456789;2018-08-11 04:00:00;0,71;R;18;R
0123456789;2018-08-11 03:00:00;0,68;R;16;R
0123456789;2018-08-11 02:00:00;0,65;R;18;R
0123456789;2018-08-11 01:00:00;0,80;R;17;R
0123456789;2018-08-11 00:00:00;0,73;R;18;R
0123456789;2018-08-10 23:00:00;0,87;R;20;R
0123456789;2018-08-10 22:00:00;1,26;R;20;R
0123456789;2018-08-10 21:00:00;1,32;R;21;R
0123456789;2018-08-10 20:00:00;0,69;R;21;R
0123456789;2018-08-10 19:00:00;0,68;R;22;R
0123456789;2018-08-10 18:00:00;0,70;R;23;R
0123456789;2018-08-10 17:00:00;1,91;R;25;R
0123456789;2018-08-10 16:00:00;4,08;R;25;R
0123456789;2018-08-10 15:00:00;2,57;R;26;R
0123456789;2018-08-10 14:00:00;2,09;R;26;R
0123456789;2018-08-10 13:00:00;3,55;R;25;R
0123456789;2018-08-10 12:00:00;0,89;R;24;R
0123456789;2018-08-10 11:00:00;0,79;R;24;R
0123456789;2018-08-10 10:00:00;3,40;R;22;R
0123456789;2018-08-10 09:00:00;1,77;R;22;R
0123456789;2018-08-10 08:00:00;0,67;R;21;R
0123456789;2018-08-10 07:00:00;0,70;R;20;R
0123456789;2018-08-10 06:00:00;0,82;R;18;R
0123456789;2018-08-10 05:00:00;0,71;R;17;R
0123456789;2018-08-10 04:00:00;1,18;R;16;R
0123456789;2018-08-10 03:00:00;0,70;R;17;R
0123456789;2018-08-10 02:00:00;0,70;R;17;R
0123456789;2018-08-10 01:00:00;0,75;R;19;R
0123456789;2018-08-10 00:00:00;0,75;R;20;R
0123456789;2018-08-09 23:00:00;0,72;R;21;R
0123456789;2018-08-09 22:00:00;4,55;R;22;R
0123456789;2018-08-09 21:00:00;1,75;R;22;R
0123456789;2018-08-09 20:00:00;2,44;R;22;R
0123456789;2018-08-09 19:00:00;1,00;R;23;R
0123456789;2018-08-09 18:00:00;1,34;R;25;R
0123456789;2018-08-09 17:00:00;1,35;R;26;R
0123456789;2018-08-09 16:00:00;1,05;R;26;R
0123456789;2018-08-09 15:00:00;0,97;R;26;R
0123456789;2018-08-09 14:00:00;1,12;R;22;R
0123456789;2018-08-09 13:00:00;1,41;R;26;R
0123456789;2018-08-09 12:00:00;0,93;R;27;R
0123456789;2018-08-09 11:00:00;0,96;R;26;R
0123456789;2018-08-09 10:00:00;0,85;R;25;R
0123456789;2018-08-09 09:00:00;0,65;R;24;R
0123456789;2018-08-09 08:00:00;0,86;R;23;R
0123456789;2018-08-09 07:00:00;0,68;R;22;R
0123456789;2018-08-09 06:00:00;0,68;R;22;R
0123456789;2018-08-09 05:00:00;0,82;R;21;R
0123456789;2018-08-09 04:00:00;0,68;R;21;R
0123456789;2018-08-09 03:00:00;0,70;R;21;R
0123456789;2018-08-09 02:00:00;1,21;R;21;R
0123456789;2018-08-09 01:00:00;0,83;R;21;R
0123456789;2018-08-09 00:00:00;0,84;R;21;R
0123456789;2018-08-08 23:00:00;0,69;R;21;R
0123456789;2018-08-08 22:00:00;0,84;R;22;R
0123456789;2018-08-08 21:00:00;0,67;R;21;R
0123456789;2018-08-08 20:00:00;0,85;R;22;R
0123456789;2018-08-08 19:00:00;0,80;R;22;R
0123456789;2018-08-08 18:00:00;0,85;R;23;R
0123456789;2018-08-08 17:00:00;0,85;R;24;R
0123456789;2018-08-08 16:00:00;1,35;R;25;R
0123456789;2018-08-08 15:00:00;0,86;R;27;R
0123456789;2018-08-08 14:00:00;0,86;R;27;R
0123456789;2018-08-08 13:00:00;1,05;R;27;R
0123456789;2018-08-08 12:00:00;0,85;R;27;R
0123456789;2018-08-08 11:00:00;1,15;R;27;R
0123456789;2018-08-08 10:00:00;0,83;R;27;R
0123456789;2018-08-08 09:00:00;0,88;R;26;R
0123456789;2018-08-08 08:00:00;0,66;R;24;R
0123456789;2018-08-08 07:00:00;1,32;R;24;R
0123456789;2018-08-08 06:00:00;0,83;R;23;R
0123456789;2018-08-08 05:00:00;0,69;R;22;R
0123456789;2018-08-08 04:00:00;0,85;R;21;R
0123456789;2018-08-08 03:00:00;0,65;R;21;R
0123456789;2018-08-08 02:00:00;0,85;R;21;R
0123456789;2018-08-08 01:00:00;0,67;R;22;R
0123456789;2018-08-08 00:00:00;0,96;R;22;R
0123456789;2018-08-07 23:00:00;0,76;R;23;R
0123456789;2018-08-07 22:00:00;1,29;R;24;R
0123456789;2018-08-07 21:00:00;0,87;R;23;R
0123456789;2018-08-07 20:00:00;0,83;R;24;R
0123456789;2018-08-07 19:00:00;0,86;R;25;R
0123456789;2018-08-07 18:00:00;1,04;R;26;R
0123456789;2018-08-07 17:00:00;1,01;R;27;R
0123456789;2018-08-07 16:00:00;1,17;R;28;R
0123456789;2018-08-07 15:00:00;1,05;R;28;R
0123456789;2018-08-07 14:00:00;1,08;R;28;R
0123456789;2018-08-07 13:00:00;1,26;R;27;R
0123456789;2018-08-07 12:00:00;1,08;R;26;R
0123456789;2018-08-07 11:00:00;0,84;R;25;R
0123456789;2018-08-07 10:00:00;0,67;R;24;R
0123456789;2018-08-07 09:00:00;0,85;R;23;R
0123456789;2018-08-07 08:00:00;0,68;R;22;R
0123456789;2018-08-07 07:00:00;0,85;R;22;R
0123456789;2018-08-07 06:00:00;0,74;R;22;R
0123456789;2018-08-07 05:00:00;0,80;R;23;R
0123456789;2018-08-07 04:00:00;0,85;R;23;R
0123456789;2018-08-07 03:00:00;0,84;R;22;R
0123456789;2018-08-07 02:00:00;1,28;R;23;R
0123456789;2018-08-07 01:00:00;0,76;R;22;R
0123456789;2018-08-07 00:00:00;0,96;R;22;R
0123456789;2018-08-06 23:00:00;0,87;R;22;R
0123456789;2018-08-06 22:00:00;0,76;R;22;R
0123456789;2018-08-06 21:00:00;0,00;R;22;R
0123456789;2018-08-06 20:00:00;0,00;R;23;R
0123456789;2018-08-06 19:00:00;0,00;R;23;R
0123456789;2018-08-06 18:00:00;0,00;R;23;R
0123456789;2018-08-06 17:00:00;0,00;R;30;R
0123456789;2018-08-06 16:00:00;0,00;R;31;R
0123456789;2018-08-06 15:00:00;0,00;R;32;R
0123456789;2018-08-06 14:00:00;0,00;R;31;R
0123456789;2018-08-06 13:00:00;0,00;R;31;R
0123456789;2018-08-06 12:00:00;0,00;R;30;R
0123456789;2018-08-06 11:00:00;0,00;R;30;R
0123456789;2018-08-06 10:00:00;0,00;R;30;R
0123456789;2018-08-06 09:00:00;0,00;R;28;R
0123456789;2018-08-06 08:00:00;0,00;R;28;R
0123456789;2018-08-06 07:00:00;0,00;R;26;R
0123456789;2018-08-06 06:00:00;0,00;R;25;R
0123456789;2018-08-06 05:00:00;0,00;R;24;R
0123456789;2018-08-06 04:00:00;0,00;R;22;R
0123456789;2018-08-06 03:00:00;0,00;R;23;R
0123456789;2018-08-06 02:00:00;0,00;R;22;R
0123456789;2018-08-06 01:00:00;0,00;R;23;R
0123456789;2018-08-06 00:00:00;0,00;R;24;R
0123456789;2018-08-05 23:00:00;0,00;R;25;R
0123456789;2018-08-05 22:00:00;0,00;R;25;R
0123456789;2018-08-05 21:00:00;0,00;R;27;R
0123456789;2018-08-05 20:00:00;0,00;R;27;R
0123456789;2018-08-05 19:00:00;0,00;R;28;R
0123456789;2018-08-05 18:00:00;0,00;R;29;R
0123456789;2018-08-05 17:00:00;0,00;R;30;R
0123456789;2018-08-05 16:00:00;0,00;R;31;R
0123456789;2018-08-05 15:00:00;0,00;R;31;R
0123456789;2018-08-05 14:00:00;0,00;R;31;R
0123456789;2018-08-05 13:00:00;0,00;R;30;R
0123456789;2018-08-05 12:00:00;0,00;R;30;R
0123456789;2018-08-05 11:00:00;0,00;R;29;R
0123456789;2018-08-05 10:00:00;0,00;R;27;R
0123456789;2018-08-05 09:00:00;0,00;R;26;R
0123456789;2018-08-05 08:00:00;0,00;R;24;R
0123456789;2018-08-05 07:00:00;0,00;R;24;R
0123456789;2018-08-05 06:00:00;0,00;R;22;R
0123456789;2018-08-05 05:00:00;0,00;R;22;R
0123456789;2018-08-05 04:00:00;0,00;R;20;R
0123456789;2018-08-05 03:00:00;0,00;R;21;R
0123456789;2018-08-05 02:00:00;0,00;R;21;R
0123456789;2018-08-05 01:00:00;0,00;R;21;R
0123456789;2018-08-05 00:00:00;0,00;R;21;R
0123456789;2018-08-04 23:00:00;0,00;R;21;R
0123456789;2018-08-04 22:00:00;0,00;R;22;R
0123456789;2018-08-04 21:00:00;0,00;R;22;R
0123456789;2018-08-04 20:00:00;0,00;R;23;R
0123456789;2018-08-04 19:00:00;0,00;R;24;R
0123456789;2018-08-04 18:00:00;0,00;R;25;R
0123456789;2018-08-04 17:00:00;0,00;R;26;R
0123456789;2018-08-04 16:00:00;0,00;R;26;R
0123456789;2018-08-04 15:00:00;0,00;R;26;R
0123456789;2018-08-04 14:00:00;0,00;R;25;R
0123456789;2018-08-04 13:00:00;0,00;R;24;R
0123456789;2018-08-04 12:00:00;0,00;R;23;R
0123456789;2018-08-04 11:00:00;0,00;R;21;R
0123456789;2018-08-04 10:00:00;0,00;R;22;R
0123456789;2018-08-04 09:00:00;0,00;R;24;R
0123456789;2018-08-04 08:00:00;0,00;R;24;R
0123456789;2018-08-04 07:00:00;0,00;R;23;R
0123456789;2018-08-04 06:00:00;0,00;R;22;R
0123456789;2018-08-04 05:00:00;0,00;R;22;R
0123456789;2018-08-04 04:00:00;0,00;R;22;R
0123456789;2018-08-04 03:00:00;0,00;R;22;R
0123456789;2018-08-04 02:00:00;0,00;R;22;R
0123456789;2018-08-04 01:00:00;0,00;R;22;R
0123456789;2018-08-04 00:00:00;0,00;R;23;R
0123456789;2018-08-03 23:00:00;0,00;R;23;R
0123456789;2018-08-03 22:00:00;0,00;R;24;R
0123456789;2018-08-03 21:00:00;0,00;R;24;R
0123456789;2018-08-03 20:00:00;0,00;R;25;R
0123456789;2018-08-03 19:00:00;0,00;R;25;R
0123456789;2018-08-03 18:00:00;0,00;R;26;R
0123456789;2018-08-03 17:00:00;0,00;R;26;R
0123456789;2018-08-03 16:00:00;0,00;R;27;R
0123456789;2018-08-03 15:00:00;0,00;R;27;R
0123456789;2018-08-03 14:00:00;0,00;R;27;R
0123456789;2018-08-03 13:00:00;0,00;R;26;R
0123456789;2018-08-03 12:00:00;0,00;R;26;R
0123456789;2018-08-03 11:00:00;0,00;R;25;R
0123456789;2018-08-03 10:00:00;0,00;R;25;R
0123456789;2018-08-03 09:00:00;0,00;R;24;R
0123456789;2018-08-03 08:00:00;0,00;R;25;R
0123456789;2018-08-03 07:00:00;0,00;R;24;R
0123456789;2018-08-03 06:00:00;0,00;R;23;R
0123456789;2018-08-03 05:00:00;0,00;R;22;R
0123456789;2018-08-03 04:00:00;0,00;R;22;R
0123456789;2018-08-03 03:00:00;0,00;R;23;R
0123456789;2018-08-03 02:00:00;0,00;R;22;R
0123456789;2018-08-03 01:00:00;0,00;R;23;R
0123456789;2018-08-03 00:00:00;0,00;R;23;R
0123456789;2018-08-02 23:00:00;0,00;R;23;R
0123456789;2018-08-02 22:00:00;0,00;R;24;R
0123456789;2018-08-02 21:00:00;0,00;R;25;R
0123456789;2018-08-02 20:00:00;0,00;R;25;R
0123456789;2018-08-02 19:00:00;0,00;R;26;R
0123456789;2018-08-02 18:00:00;0,00;R;26;R
0123456789;2018-08-02 17:00:00;0,00;R;27;R
0123456789;2018-08-02 16:00:00;0,00;R;28;R
0123456789;2018-08-02 15:00:00;0,00;R;27;R
0123456789;2018-08-02 14:00:00;0,00;R;27;R
0123456789;2018-08-02 13:00:00;0,00;R;28;R
0123456789;2018-08-02 12:00:00;0,00;R;26;R
0123456789;2018-08-02 11:00:00;0,00;R;26;R
0123456789;2018-08-02 10:00:00;0,00;R;25;R
0123456789;2018-08-02 09:00:00;0,00;R;24;R
0123456789;2018-08-02 08:00:00;0,00;R;24;R
0123456789;2018-08-02 07:00:00;0,00;R;23;R
0123456789;2018-08-02 06:00:00;0,00;R;24;R
0123456789;2018-08-02 05:00:00;0,00;R;23;R
0123456789;2018-08-02 04:00:00;0,00;R;23;R
0123456789;2018-08-02 03:00:00;0,00;R;23;R
0123456789;2018-08-02 02:00:00;0,00;R;23;R
0123456789;2018-08-02 01:00:00;0,00;R;23;R
0123456789;2018-08-02 00:00:00;0,00;R;22;R
0123456789;2018-08-01 23:00:00;0,00;R;23;R
0123456789;2018-08-01 22:00:00;0,00;R;23;R
0123456789;2018-08-01 21:00:00;0,00;R;23;R
0123456789;2018-08-01 20:00:00;0,00;R;25;R
0123456789;2018-08-01 19:00:00;0,00;R;25;R
0123456789;2018-08-01 18:00:00;0,00;R;26;R
0123456789;2018-08-01 17:00:00;0,00;R;27;R
0123456789;2018-08-01 16:00:00;0,00;R;27;R
0123456789;2018-08-01 15:00:00;0,00;R;27;R
0123456789;2018-08-01 14:00:00;0,00;R;28;R
0123456789;2018-08-01 13:00:00;0,00;R;27;R
0123456789;2018-08-01 12:00:00;0,00;R;27;R
0123456789;2018-08-01 11:00:00;0,00;R;27;R
0123456789;2018-08-01 10:00:00;0,00;R;25;R
0123456789;2018-08-01 09:00:00;0,00;R;24;R
0123456789;2018-08-01 08:00:00;0,00;R;24;R
0123456789;2018-08-01 07:00:00;0,00;R;24;R
0123456789;2018-08-01 06:00:00;0,00;R;23;R
0123456789;2018-08-01 05:00:00;0,00;R;23;R
0123456789;2018-08-01 04:00:00;0,00;R;23;R
0123456789;2018-08-01 03:00:00;0,00;R;23;R
0123456789;2018-08-01 02:00:00;0,00;R;23;R
0123456789;2018-08-01 01:00:00;0,00;R;23;R
0123456789;2018-08-01 00:00:00;0,00;R;23;R
0123456789;2018-07-29 23:00:00;0,52;R;20;R
0123456789;2018-07-29 22:00:00;3,55;R;21;R
0123456789;2018-07-29 21:00:00;3,68;R;22;R
0123456789;2018-07-29 20:00:00;1,05;R;23;R
0123456789;2018-07-29 19:00:00;1,36;R;23;R
0123456789;2018-07-29 18:00:00;0,49;R;24;R
0123456789;2018-07-29 17:00:00;0,35;R;26;R
0123456789;2018-07-29 16:00:00;0,35;R;26;R
0123456789;2018-07-29 15:00:00;0,37;R;26;R
0123456789;2018-07-29 14:00:00;0,93;R;26;R
0123456789;2018-07-29 13:00:00;0,35;R;25;R
0123456789;2018-07-29 12:00:00;0,35;R;24;R
0123456789;2018-07-29 11:00:00;0,35;R;24;R
0123456789;2018-07-29 10:00:00;0,36;R;23;R
0123456789;2018-07-29 09:00:00;0,35;R;22;R
0123456789;2018-07-29 08:00:00;0,32;R;21;R
0123456789;2018-07-29 07:00:00;0,35;R;20;R
