Contrat;Date et heure;kWh;Code de consommation;Température moyenne (°C);Code de température
0123456789;2018-12-16 14:00:00;3,31;R;1;R
0123456789;2018-12-16 13:00:00;2,76;R;2;R
0123456789;2018-12-16 12:00:00;2,48;R;2;R
0123456789;2018-12-16 11:00:00;2,16;R;2;R
0123456789;2018-12-16 10:00:00;2,81;R;1;R
0123456789;2018-12-16 09:00:00;2,89;R;0;R
0123456789;2018-12-16 08:00:00;2,17;R;-2;R
0123456789;2018-12-16 07:00:00;2,95;R;-2;R
0123456789;2018-12-16 06:00:00;2,55;R;-2;R
0123456789;2018-12-16 05:00:00;2,50;R;-3;R
0123456789;2018-12-16 04:00:00;2,28;R;-2;R
0123456789;2018-12-16 03:00:00;1,77;R;-3;R
0123456789;2018-12-16 02:00:00;2,25;R;-3;R
0123456789;2018-12-16 01:00:00;1,77;R;-1;R
0123456789;2018-12-16 00:00:00;1,59;R;-2;R
0123456789;2018-12-15 23:00:00;1,49;R;-2;R
0123456789;2018-12-15 22:00:00;0,84;R;-1;R
0123456789;2018-12-15 21:00:00;1,62;R;-1;R
0123456789;2018-12-15 20:00:00;1,56;R;0;R
0123456789;2018-12-15 19:00:00;1,54;R;2;R
0123456789;2018-12-15 18:00:00;1,41;R;3;R
0123456789;2018-12-15 17:00:00;2,81;R;2;R
0123456789;2018-12-15 16:00:00;1,59;R;3;R
0123456789;2018-12-15 15:00:00;2,12;R;4;R
0123456789;2018-12-15 14:00:00;1,34;R;4;R
0123456789;2018-12-15 13:00:00;1,32;R;5;R
0123456789;2018-12-15 12:00:00;2,01;R;4;R
0123456789;2018-12-15 11:00:00;2,53;R;4;R
0123456789;2018-12-15 10:00:00;4,73;R;3;R
0123456789;2018-12-15 09:00:00;2,30;R;4;R
0123456789;2018-12-15 08:00:00;2,20;R;3;R
0123456789;2018-12-15 07:00:00;2,02;R;2;R
0123456789;2018-12-15 06:00:00;2,34;R;2;R
0123456789;2018-12-15 05:00:00;2,53;R;2;R
0123456789;2018-12-15 04:00:00;2,70;R;2;R
0123456789;2018-12-15 03:00:00;2,31;R;2;R
0123456789;2018-12-15 02:00:00;2,45;R;2;R
0123456789;2018-12-15 01:00:00;1,80;R;2;R
0123456789;2018-12-15 00:00:00;2,87;R;2;R
0123456789;2018-12-14 23:00:00;1,80;R;3;R
0123456789;2018-12-14 22:00:00;2,46;R;2;R
0123456789;2018-12-14 21:00:00;2,84;R;2;R
0123456789;2018-12-14 20:00:00;6,67;R;2;R
0123456789;2018-12-14 19:00:00;5,11;R;2;R
0123456789;2018-12-14 18:00:00;1,90;R;2;R
0123456789;2018-12-14 17:00:00;4,56;R;2;R
0123456789;2018-12-14 16:00:00;4,11;R;2;R
0123456789;2018-12-14 15:00:00;2,77;R;0;R
0123456789;2018-12-14 14:00:00;6,50;R;-1;R
0123456789;2018-12-14 13:00:00;4,25;R;-1;R
0123456789;2018-12-14 12:00:00;7,98;R;-1;R
0123456789;2018-12-14 11:00:00;6,80;R;-2;R
0123456789;2018-12-14 10:00:00;5,63;R;-3;R
0123456789;2018-12-14 09:00:00;4,52;R;-3;R
0123456789;2018-12-14 08:00:00;3,58;R;-4;R
0123456789;2018-12-14 07:00:00;3,67;R;-5;R
0123456789;2018-12-14 06:00:00;3,65;R;-5;R
0123456789;2018-12-14 05:00:00;3,67;R;-5;R
0123456789;2018-12-14 04:00:00;3,69;R;-6;R
0123456789;2018-12-14 03:00:00;3,70;R;-6;R
0123456789;2018-12-14 02:00:00;4,43;R;-7;R
0123456789;2018-12-14 01:00:00;4,92;R;-7;R
0123456789;2018-12-14 00:00:00;3,21;R;-8;R
0123456789;2018-12-13 23:00:00;3,25;R;-9;R
0123456789;2018-12-13 22:00:00;2,91;R;-8;R
0123456789;2018-12-13 21:00:00;3,45;R;-8;R
0123456789;2018-12-13 20:00:00;3,55;R;-8;R
0123456789;2018-12-13 19:00:00;4,49;R;-8;R
0123456789;2018-12-13 18:00:00;4,31;R;-9;R
0123456789;2018-12-13 17:00:00;4,26;R;-9;R
0123456789;2018-12-13 16:00:00;4,19;R;-10;R
0123456789;2018-12-13 15:00:00;3,22;R;-10;R
0123456789;2018-12-13 14:00:00;2,89;R;-9;R
0123456789;2018-12-13 13:00:00;2,14;R;-10;R
0123456789;2018-12-13 12:00:00;2,82;R;-10;R
0123456789;2018-12-13 11:00:00;2,78;R;-11;R
0123456789;2018-12-13 10:00:00;4,06;R;-12;R
0123456789;2018-12-13 09:00:00;9,74;R;-13;R
0123456789;2018-12-13 08:00:00;7,82;R;-15;R
0123456789;2018-12-13 07:00:00;4,94;R;-16;R
0123456789;2018-12-13 06:00:00;4,40;R;-16;R
0123456789;2018-12-13 05:00:00;5,50;R;-16;R
0123456789;2018-12-13 04:00:00;4,13;R;-14;R
0123456789;2018-12-13 03:00:00;4,92;R;-14;R
0123456789;2018-12-13 02:00:00;4,03;R;-15;R
0123456789;2018-12-13 01:00:00;4,48;R;-15;R
0123456789;2018-12-13 00:00:00;4,44;R;-16;R
0123456789;2018-12-12 23:00:00;3,29;R;-16;R
0123456789;2018-12-12 22:00:00;2,67;R;-14;R
0123456789;2018-12-12 21:00:00;4,81;R;-14;R
0123456789;2018-12-12 20:00:00;5,29;R;-12;R
0123456789;2018-12-12 19:00:00;5,03;R;-12;R
0123456789;2018-12-12 18:00:00;4,83;R;-11;R
0123456789;2018-12-12 17:00:00;3,41;R;-10;R
0123456789;2018-12-12 16:00:00;3,37;R;-11;R
0123456789;2018-12-12 15:00:00;3,37;R;-11;R
0123456789;2018-12-12 14:00:00;2,17;R;-9;R
0123456789;2018-12-12 13:00:00;2,35;R;-9;R
0123456789;2018-12-12 12:00:00;3,13;R;-10;R
0123456789;2018-12-12 11:00:00;2,47;R;-10;R
0123456789;2018-12-12 10:00:00;3,19;R;-10;R
0123456789;2018-12-12 09:00:00;4,94;R;-9;R
0123456789;2018-12-12 08:00:00;5,19;R;-9;R
0123456789;2018-12-12 07:00:00;3,76;R;-9;R
0123456789;2018-12-12 06:00:00;3,74;R;-9;R
0123456789;2018-12-12 05:00:00;3,64;R;-9;R
0123456789;2018-12-12 04:00:00;3,70;R;-9;R
0123456789;2018-12-12 03:00:00;4,20;R;-9;R
0123456789;2018-12-12 02:00:00;2,90;R;-10;R
0123456789;2018-12-12 01:00:00;2,93;R;-10;R
0123456789;2018-12-12 00:00:00;2,57;R;-8;R
0123456789;2018-12-11 23:00:00;2,56;R;-8;R
0123456789;2018-12-11 22:00:00;1,58;R;-8;R
0123456789;2018-12-11 21:00:00;6,18;R;-8;R
0123456789;2018-12-11 20:00:00;4,60;R;-8;R
0123456789;2018-12-11 19:00:00;3,55;R;-8;R
0123456789;2018-12-11 18:00:00;4,74;R;-8;R
0123456789;2018-12-11 17:00:00;4,94;R;-8;R
0123456789;2018-12-11 16:00:00;5,58;R;-7;R
0123456789;2018-12-11 15:00:00;4,44;R;-6;R
0123456789;2018-12-11 14:00:00;4,18;R;-6;R
0123456789;2018-12-11 13:00:00;3,45;R;-6;R
0123456789;2018-12-11 12:00:00;3,39;R;-6;R
0123456789;2018-12-11 11:00:00;3,37;R;-6;R
0123456789;2018-12-11 10:00:00;4,68;R;-7;R
0123456789;2018-12-11 09:00:00;7,13;R;-8;R
0123456789;2018-12-11 08:00:00;7,21;R;-8;R
0123456789;2018-12-11 07:00:00;6,92;R;-9;R
0123456789;2018-12-11 06:00:00;3,33;R;-9;R
0123456789;2018-12-11 05:00:00;3,84;R;-9;R
0123456789;2018-12-11 04:00:00;3,95;R;-9;R
0123456789;2018-12-11 03:00:00;3,84;R;-11;R
0123456789;2018-12-11 02:00:00;4,09;R;-10;R
0123456789;2018-12-11 01:00:00;4,20;R;-10;R
0123456789;2018-12-11 00:00:00;4,15;R;-10;R
0123456789;2018-12-10 23:00:00;3,50;R;-11;R
0123456789;2018-12-10 22:00:00;3,90;R;-12;R
0123456789;2018-12-10 21:00:00;3,46;R;-10;R
0123456789;2018-12-10 20:00:00;3,70;R;-10;R
0123456789;2018-12-10 19:00:00;4,72;R;-10;R
0123456789;2018-12-10 18:00:00;2,98;R;-9;R
0123456789;2018-12-10 17:00:00;2,75;R;-9;R
0123456789;2018-12-10 16:00:00;2,84;R;-9;R
0123456789;2018-12-10 15:00:00;1,96;R;-8;R
0123456789;2018-12-10 14:00:00;2,83;R;-7;R
0123456789;2018-12-10 13:00:00;4,35;R;-7;R
0123456789;2018-12-10 12:00:00;2,54;R;-6;R
0123456789;2018-12-10 11:00:00;5,55;R;-7;R
0123456789;2018-12-10 10:00:00;7,63;R;-7;R
0123456789;2018-12-10 09:00:00;6,21;R;-7;R
0123456789;2018-12-10 08:00:00;4,41;R;-7;R
0123456789;2018-12-10 07:00:00;3,92;R;-8;R
0123456789;2018-12-10 06:00:00;3,16;R;-8;R
0123456789;2018-12-10 05:00:00;3,88;R;-7;R
0123456789;2018-12-10 04:00:00;2,95;R;-7;R
0123456789;2018-12-10 03:00:00;2,89;R;-7;R
0123456789;2018-12-10 02:00:00;2,54;R;-7;R
0123456789;2018-12-10 01:00:00;2,54;R;-5;R
0123456789;2018-12-10 00:00:00;1,88;R;-4;R
0123456789;2018-12-09 23:00:00;2,08;R;-3;R
0123456789;2018-12-09 22:00:00;2,06;R;-2;R
0123456789;2018-12-09 21:00:00;3,09;R;-1;R
0123456789;2018-12-09 20:00:00;3,50;R;-2;R
0123456789;2018-12-09 19:00:00;3,00;R;-1;R
0123456789;2018-12-09 18:00:00;2,87;R;-1;R
0123456789;2018-12-09 17:00:00;3,68;R;0;R
0123456789;2018-12-09 16:00:00;3,42;R;-1;R
0123456789;2018-12-09 15:00:00;4,46;R;-1;R
0123456789;2018-12-09 14:00:00;3,84;R;0;R
0123456789;2018-12-09 13:00:00;6,41;R;0;R
0123456789;2018-12-09 12:00:00;6,11;R;-1;R
0123456789;2018-12-09 11:00:00;6,30;R;-1;R
0123456789;2018-12-09 10:00:00;5,45;R;-2;R
0123456789;2018-12-09 09:00:00;4,66;R;-4;R
0123456789;2018-12-09 08:00:00;4,20;R;-6;R
0123456789;2018-12-09 07:00:00;4,30;R;-7;R
0123456789;2018-12-09 06:00:00;4,35;R;-8;R
0123456789;2018-12-09 05:00:00;4,44;R;-8;R
0123456789;2018-12-09 04:00:00;5,10;R;-11;R
0123456789;2018-12-09 03:00:00;4,37;R;-13;R
0123456789;2018-12-09 02:00:00;4,05;R;-12;R
0123456789;2018-12-09 01:00:00;4,26;R;-13;R
0123456789;2018-12-09 00:00:00;3,80;R;-12;R
0123456789;2018-12-08 23:00:00;3,86;R;-11;R
0123456789;2018-12-08 22:00:00;2,60;R;-11;R
0123456789;2018-12-08 21:00:00;4,60;R;-10;R
0123456789;2018-12-08 20:00:00;5,26;R;-10;R
0123456789;2018-12-08 19:00:00;5,51;R;-10;R
0123456789;2018-12-08 18:00:00;6,47;R;-9;R
0123456789;2018-12-08 17:00:00;5,02;R;-9;R
0123456789;2018-12-08 16:00:00;4,07;R;-9;R
0123456789;2018-12-08 15:00:00;3,78;R;-10;R
0123456789;2018-12-08 14:00:00;2,35;R;-9;R
0123456789;2018-12-08 13:00:00;2,61;R;-9;R
0123456789;2018-12-08 12:00:00;3,81;R;-10;R
0123456789;2018-12-08 11:00:00;3,18;R;-11;R
0123456789;2018-12-08 10:00:00;4,29;R;-12;R
0123456789;2018-12-08 09:00:00;5,30;R;-14;R
0123456789;2018-12-08 08:00:00;5,69;R;-15;R
0123456789;2018-12-08 07:00:00;6,65;R;-16;R
0123456789;2018-12-08 06:00:00;5,15;R;-17;R
0123456789;2018-12-08 05:00:00;4,69;R;-17;R
0123456789;2018-12-08 04:00:00;4,92;R;-16;R
0123456789;2018-12-08 03:00:00;5,40;R;-16;R
0123456789;2018-12-08 02:00:00;4,71;R;-16;R
0123456789;2018-12-08 01:00:00;4,44;R;-16;R
0123456789;2018-12-08 00:00:00;4,48;R;-15;R
0123456789;2018-12-07 23:00:00;4,07;R;-15;R
0123456789;2018-12-07 22:00:00;3,78;R;-14;R
0123456789;2018-12-07 21:00:00;4,20;R;-14;R
0123456789;2018-12-07 20:00:00;4,31;R;-13;R
0123456789;2018-12-07 19:00:00;4,22;R;-12;R
0123456789;2018-12-07 18:00:00;4,24;R;-11;R
0123456789;2018-12-07 17:00:00;3,67;R;-10;R
0123456789;2018-12-07 16:00:00;6,97;R;-10;R
0123456789;2018-12-07 15:00:00;2,73;R;-10;R
0123456789;2018-12-07 14:00:00;2,35;R;-9;R
0123456789;2018-12-07 13:00:00;2,77;R;-8;R
0123456789;2018-12-07 12:00:00;7,25;R;-9;R
0123456789;2018-12-07 11:00:00;5,38;R;-9;R
0123456789;2018-12-07 10:00:00;2,90;R;-9;R
0123456789;2018-12-07 09:00:00;5,88;R;-9;R
0123456789;2018-12-07 08:00:00;8,67;R;-9;R
0123456789;2018-12-07 07:00:00;4,37;R;-9;R
0123456789;2018-12-07 06:00:00;3,75;R;-8;R
0123456789;2018-12-07 05:00:00;2,98;R;-7;R
0123456789;2018-12-07 04:00:00;3,27;R;-6;R
0123456789;2018-12-07 03:00:00;2,77;R;-5;R
0123456789;2018-12-07 02:00:00;2,75;R;-3;R
0123456789;2018-12-07 01:00:00;2,52;R;-2;R
0123456789;2018-12-07 00:00:00;2,61;R;-1;R
0123456789;2018-12-06 23:00:00;2,61;R;-1;R
0123456789;2018-12-06 22:00:00;2,91;R;-1;R
0123456789;2018-12-06 21:00:00;2,68;R;0;R
0123456789;2018-12-06 20:00:00;5,02;R;-1;R
0123456789;2018-12-06 19:00:00;2,36;R;-1;R
0123456789;2018-12-06 18:00:00;3,13;R;-1;R
0123456789;2018-12-06 17:00:00;2,79;R;0;R
0123456789;2018-12-06 16:00:00;2,71;R;0;R
0123456789;2018-12-06 15:00:00;2,69;R;0;R
0123456789;2018-12-06 14:00:00;2,65;R;0;R
0123456789;2018-12-06 13:00:00;3,14;R;0;R
0123456789;2018-12-06 12:00:00;3,08;R;0;R
0123456789;2018-12-06 11:00:00;3,16;R;0;R
0123456789;2018-12-06 10:00:00;5,09;R;-1;R
0123456789;2018-12-06 09:00:00;4,08;R;-1;R
0123456789;2018-12-06 08:00:00;4,69;R;-2;R
0123456789;2018-12-06 07:00:00;2,57;R;-2;R
0123456789;2018-12-06 06:00:00;3,73;R;-4;R
0123456789;2018-12-06 05:00:00;2,84;R;-4;R
0123456789;2018-12-06 04:00:00;2,84;R;-4;R
0123456789;2018-12-06 03:00:00;2,88;R;-4;R
0123456789;2018-12-06 02:00:00;2,86;R;-4;R
0123456789;2018-12-06 01:00:00;2,59;R;-4;R
0123456789;2018-12-06 00:00:00;2,24;R;-4;R
0123456789;2018-12-05 23:00:00;2,35;R;-4;R
0123456789;2018-12-05 22:00:00;2,16;R;-4;R
0123456789;2018-12-05 21:00:00;2,72;R;-4;R
0123456789;2018-12-05 20:00:00;3,33;R;-4;R
0123456789;2018-12-05 19:00:00;2,85;R;-4;R
0123456789;2018-12-05 18:00:00;2,42;R;-4;R
0123456789;2018-12-05 17:00:00;3,71;R;-4;R
0123456789;2018-12-05 16:00:00;4,64;R;-4;R
0123456789;2018-12-05 15:00:00;3,99;R;-4;R
0123456789;2018-12-05 14:00:00;5,12;R;-4;R
0123456789;2018-12-05 13:00:00;3,59;R;-4;R
0123456789;2018-12-05 12:00:00;5,24;R;-5;R
0123456789;2018-12-05 11:00:00;7,37;R;-5;R
0123456789;2018-12-05 10:00:00;6,57;R;-5;R
0123456789;2018-12-05 09:00:00;7,40;R;-6;R
0123456789;2018-12-05 08:00:00;7,37;R;-6;R
0123456789;2018-12-05 07:00:00;4,23;R;-7;R
0123456789;2018-12-05 06:00:00;3,62;R;-8;R
0123456789;2018-12-05 05:00:00;3,56;R;-9;R
0123456789;2018-12-05 04:00:00;4,00;R;-9;R
0123456789;2018-12-05 03:00:00;3,29;R;-9;R
0123456789;2018-12-05 02:00:00;3,23;R;-7;R
0123456789;2018-12-05 01:00:00;3,43;R;-7;R
0123456789;2018-12-05 00:00:00;3,21;R;-7;R
0123456789;2018-12-04 23:00:00;4,28;R;-6;R
0123456789;2018-12-04 22:00:00;3,12;R;-5;R
0123456789;2018-12-04 21:00:00;3,56;R;-5;R
0123456789;2018-12-04 20:00:00;3,43;R;-5;R
0123456789;2018-12-04 19:00:00;2,51;R;-5;R
0123456789;2018-12-04 18:00:00;2,31;R;-5;R
0123456789;2018-12-04 17:00:00;4,10;R;-5;R
0123456789;2018-12-04 16:00:00;3,42;R;-5;R
0123456789;2018-12-04 15:00:00;2,52;R;-5;R
0123456789;2018-12-04 14:00:00;2,05;R;-4;R
0123456789;2018-12-04 13:00:00;2,73;R;-4;R
0123456789;2018-12-04 12:00:00;3,53;R;-4;R
0123456789;2018-12-04 11:00:00;3,30;R;-4;R
0123456789;2018-12-04 10:00:00;5,00;R;-4;R
0123456789;2018-12-04 09:00:00;3,32;R;-5;R
0123456789;2018-12-04 08:00:00;3,74;R;-5;R
0123456789;2018-12-04 07:00:00;4,00;R;-5;R
0123456789;2018-12-04 06:00:00;3,30;R;-5;R
0123456789;2018-12-04 05:00:00;3,19;R;-5;R
0123456789;2018-12-04 04:00:00;3,09;R;-5;R
0123456789;2018-12-04 03:00:00;2,81;R;-4;R
0123456789;2018-12-04 02:00:00;3,25;R;-3;R
0123456789;2018-12-04 01:00:00;2,45;R;-3;R
0123456789;2018-12-04 00:00:00;2,75;R;-2;R
0123456789;2018-12-03 23:00:00;3,30;R;-1;R
0123456789;2018-12-03 22:00:00;6,32;R;0;R
0123456789;2018-12-03 21:00:00;3,73;R;0;R
0123456789;2018-12-03 20:00:00;2,98;R;-1;R
0123456789;2018-12-03 19:00:00;2,50;R;0;R
0123456789;2018-12-03 18:00:00;3,29;R;0;R
0123456789;2018-12-03 17:00:00;3,17;R;0;R
0123456789;2018-12-03 16:00:00;2,29;R;0;R
0123456789;2018-12-03 15:00:00;2,15;R;0;R
0123456789;2018-12-03 14:00:00;2,72;R;0;R
0123456789;2018-12-03 13:00:00;2,49;R;0;R
0123456789;2018-12-03 12:00:00;2,90;R;0;R
0123456789;2018-12-03 11:00:00;3,84;R;1;R
0123456789;2018-12-03 10:00:00;4,42;R;2;R
0123456789;2018-12-03 09:00:00;4,22;R;2;R
0123456789;2018-12-03 08:00:00;2,28;R;2;R
0123456789;2018-12-03 07:00:00;2,49;R;2;R
0123456789;2018-12-03 06:00:00;2,31;R;2;R
0123456789;2018-12-03 05:00:00;2,26;R;4;R
0123456789;2018-12-03 04:00:00;2,72;R;2;R
0123456789;2018-12-03 03:00:00;2,25;R;2;R
0123456789;2018-12-03 02:00:00;2,32;R;3;R
0123456789;2018-12-03 01:00:00;1,83;R;2;R
0123456789;2018-12-03 00:00:00;2,62;R;2;R
0123456789;2018-12-02 23:00:00;1,89;R;2;R
0123456789;2018-12-02 22:00:00;2,48;R;2;R
0123456789;2018-12-02 21:00:00;2,00;R;2;R
0123456789;2018-12-02 20:00:00;3,15;R;3;R
0123456789;2018-12-02 19:00:00;1,97;R;3;R
0123456789;2018-12-02 18:00:00;2,60;R;4;R
0123456789;2018-12-02 17:00:00;1,94;R;4;R
0123456789;2018-12-02 16:00:00;2,60;R;4;R
0123456789;2018-12-02 15:00:00;2,71;R;4;R
0123456789;2018-12-02 14:00:00;2,94;R;3;R
0123456789;2018-12-02 13:00:00;2,33;R;3;R
0123456789;2018-12-02 12:00:00;2,60;R;3;R
0123456789;2018-12-02 11:00:00;2,86;R;2;R
0123456789;2018-12-02 10:00:00;2,99;R;2;R
0123456789;2018-12-02 09:00:00;4,57;R;2;R
0123456789;2018-12-02 08:00:00;4,65;R;1;R
0123456789;2018-12-02 07:00:00;2,30;R;1;R
0123456789;2018-12-02 06:00:00;3,19;R;0;R
0123456789;2018-12-02 05:00:00;2,81;R;-1;R
0123456789;2018-12-02 04:00:00;2,15;R;-1;R
0123456789;2018-12-02 03:00:00;3,05;R;-1;R
0123456789;2018-12-02 02:00:00;2,02;R;-1;R
0123456789;2018-12-02 01:00:00;2,53;R;-1;R
0123456789;2018-12-02 00:00:00;2,48;R;0;R
0123456789;2018-12-01 23:00:00;1,92;R;0;R
0123456789;2018-12-01 22:00:00;2,53;R;0;R
0123456789;2018-12-01 21:00:00;4,95;R;0;R
0123456789;2018-12-01 20:00:00;5,00;R;0;R
0123456789;2018-12-01 19:00:00;6,11;R;0;R
0123456789;2018-12-01 18:00:00;5,33;R;0;R
0123456789;2018-12-01 17:00:00;3,41;R;0;R
0123456789;2018-12-01 16:00:00;3,91;R;0;R
0123456789;2018-12-01 15:00:00;4,75;R;0;R
0123456789;2018-12-01 14:00:00;2,34;R;0;R
0123456789;2018-12-01 13:00:00;3,15;R;0;R
0123456789;2018-12-01 12:00:00;4,64;R;0;R
0123456789;2018-12-01 11:00:00;3,50;R;0;R
0123456789;2018-12-01 10:00:00;2,08;R;0;R
0123456789;2018-12-01 09:00:00;2,78;R;0;R
0123456789;2018-12-01 08:00:00;2,24;R;0;R
0123456789;2018-12-01 07:00:00;2,65;R;0;R
0123456789;2018-12-01 06:00:00;2,80;R;0;R
0123456789;2018-12-01 05:00:00;2,69;R;0;R
0123456789;2018-12-01 04:00:00;2,69;R;0;R
0123456789;2018-12-01 03:00:00;2,15;R;0;R
0123456789;2018-12-01 02:00:00;2,72;R;0;R
0123456789;2018-12-01 01:00:00;2,84;R;0;R
0123456789;2018-12-01 00:00:00;2,51;R;0;R
0123456789;2018-11-30 23:00:00;2,69;R;0;R
0123456789;2018-11-30 22:00:00;1,89;R;0;R
0123456789;2018-11-30 21:00:00;2,50;R;0;R
0123456789;2018-11-30 20:00:00;2,16;R;0;R
0123456789;2018-11-30 19:00:00;2,99;R;0;R
0123456789;2018-11-30 18:00:00;2,90;R;0;R
0123456789;2018-11-30 17:00:00;3,36;R;0;R
0123456789;2018-11-30 16:00:00;3,17;R;0;R
0123456789;2018-11-30 15:00:00;2,62;R;0;R
0123456789;2018-11-30 14:00:00;2,86;R;0;R
0123456789;2018-11-30 13:00:00;4,42;R;0;R
0123456789;2018-11-30 12:00:00;4,44;R;0;R
0123456789;2018-11-30 11:00:00;3,06;R;0;R
0123456789;2018-11-30 10:00:00;2,13;R;0;R
0123456789;2018-11-30 09:00:00;4,64;R;0;R
0123456789;2018-11-30 08:00:00;7,27;R;0;R
0123456789;2018-11-30 07:00:00;3,23;R;0;R
0123456789;2018-11-30 06:00:00;2,36;R;0;R
0123456789;2018-11-30 05:00:00;2,04;R;0;R
0123456789;2018-11-30 04:00:00;3,06;R;0;R
0123456789;2018-11-30 03:00:00;2,20;R;0;R
0123456789;2018-11-30 02:00:00;3,27;R;1;R
0123456789;2018-11-30 01:00:00;2,31;R;1;R
0123456789;2018-11-30 00:00:00;2,78;R;1;R
0123456789;2018-11-29 23:00:00;3,32;R;1;R
0123456789;2018-11-29 22:00:00;2,48;R;1;R
0123456789;2018-11-29 21:00:00;2,44;R;1;R
0123456789;2018-11-29 20:00:00;2,61;R;1;R
0123456789;2018-11-29 19:00:00;2,83;R;1;R
