Contrat;Date et heure;kWh;Code de consommation;Température moyenne (°C);Code de température
0123456789;2021-05-06 03:00:00;0,88;R;7;R
0123456789;2021-05-06 02:00:00;0,84;R;8;R
0123456789;2021-05-06 01:00:00;0,85;R;9;R
0123456789;2021-05-06 00:00:00;1,18;R;9;R
0123456789;2021-05-05 23:00:00;0,74;R;9;R
0123456789;2021-05-05 22:00:00;2,73;R;10;R
0123456789;2021-05-05 21:00:00;2,98;R;10;R
0123456789;2021-05-05 20:00:00;3,39;R;10;R
0123456789;2021-05-05 19:00:00;2,28;R;11;R
0123456789;2021-05-05 18:00:00;1,17;R;11;R
0123456789;2021-05-05 17:00:00;1,69;R;11;R
0123456789;2021-05-05 16:00:00;1,92;R;11;R
0123456789;2021-05-05 15:00:00;2,99;R;12;R
0123456789;2021-05-05 14:00:00;1,38;R;12;R
0123456789;2021-05-05 13:00:00;2,28;R;12;R
0123456789;2021-05-05 12:00:00;1,32;R;12;R
0123456789;2021-05-05 11:00:00;1,81;R;11;R
0123456789;2021-05-05 10:00:00;3,47;R;11;R
0123456789;2021-05-05 09:00:00;1,35;R;10;R
0123456789;2021-05-05 08:00:00;1,47;R;10;R
0123456789;2021-05-05 07:00:00;0,98;R;10;R
0123456789;2021-05-05 06:00:00;0,94;R;11;R
0123456789;2021-05-05 05:00:00;0,91;R;10;R
0123456789;2021-05-05 04:00:00;0,93;R;10;R
0123456789;2021-05-05 03:00:00;0,91;R;10;R
0123456789;2021-05-05 02:00:00;0,92;R;11;R
0123456789;2021-05-05 01:00:00;1,23;R;12;R
0123456789;2021-05-05 00:00:00;0,87;R;11;R
0123456789;2021-05-04 23:00:00;0,84;R;11;R
0123456789;2021-05-04 22:00:00;0,85;R;12;R
0123456789;2021-05-04 21:00:00;2,52;R;11;R
0123456789;2021-05-04 20:00:00;1,25;R;11;R
0123456789;2021-05-04 19:00:00;1,67;R;11;R
0123456789;2021-05-04 18:00:00;1,52;R;12;R
0123456789;2021-05-04 17:00:00;1,09;R;12;R
0123456789;2021-05-04 16:00:00;1,03;R;12;R
0123456789;2021-05-04 15:00:00;0,86;R;13;R
0123456789;2021-05-04 14:00:00;3,78;R;13;R
0123456789;2021-05-04 13:00:00;2,41;R;13;R
0123456789;2021-05-04 12:00:00;2,90;R;12;R
0123456789;2021-05-04 11:00:00;2,00;R;12;R
0123456789;2021-05-04 10:00:00;1,13;R;12;R
0123456789;2021-05-04 09:00:00;1,17;R;11;R
0123456789;2021-05-04 08:00:00;1,70;R;10;R
0123456789;2021-05-04 07:00:00;1,03;R;10;R
0123456789;2021-05-04 06:00:00;1,08;R;10;R
0123456789;2021-05-04 05:00:00;1,05;R;10;R
0123456789;2021-05-04 04:00:00;1,35;R;9;R
0123456789;2021-05-04 03:00:00;1,04;R;9;R
0123456789;2021-05-04 02:00:00;1,02;R;9;R
0123456789;2021-05-04 01:00:00;0,93;R;9;R
0123456789;2021-05-04 00:00:00;0,94;R;9;R
0123456789;2021-05-03 23:00:00;1,31;R;9;R
0123456789;2021-05-03 22:00:00;1,29;R;9;R
0123456789;2021-05-03 21:00:00;3,66;R;9;R
0123456789;2021-05-03 20:00:00;1,28;R;9;R
0123456789;2021-05-03 19:00:00;1,31;R;9;R
0123456789;2021-05-03 18:00:00;1,95;R;9;R
0123456789;2021-05-03 17:00:00;1,39;R;9;R
0123456789;2021-05-03 16:00:00;1,09;R;8;R
0123456789;2021-05-03 15:00:00;2,03;R;9;R
0123456789;2021-05-03 14:00:00;1,53;R;9;R
0123456789;2021-05-03 13:00:00;3,26;R;9;R
0123456789;2021-05-03 12:00:00;3,12;R;9;R
0123456789;2021-05-03 11:00:00;1,55;R;8;R
0123456789;2021-05-03 10:00:00;2,00;R;8;R
0123456789;2021-05-03 09:00:00;3,26;R;8;R
0123456789;2021-05-03 08:00:00;2,45;R;7;R
0123456789;2021-05-03 07:00:00;1,30;R;7;R
0123456789;2021-05-03 06:00:00;0,88;R;6;R
0123456789;2021-05-03 05:00:00;0,94;R;5;R
0123456789;2021-05-03 04:00:00;0,87;R;5;R
0123456789;2021-05-03 03:00:00;0,82;R;6;R
0123456789;2021-05-03 02:00:00;0,82;R;6;R
0123456789;2021-05-03 01:00:00;1,21;R;8;R
0123456789;2021-05-03 00:00:00;0,74;R;9;R
0123456789;2021-05-02 23:00:00;0,78;R;10;R
0123456789;2021-05-02 22:00:00;3,22;R;11;R
0123456789;2021-05-02 21:00:00;3,58;R;11;R
0123456789;2021-05-02 20:00:00;4,02;R;12;R
0123456789;2021-05-02 19:00:00;2,98;R;12;R
0123456789;2021-05-02 18:00:00;1,82;R;13;R
0123456789;2021-05-02 17:00:00;1,82;R;15;R
0123456789;2021-05-02 16:00:00;3,39;R;16;R
0123456789;2021-05-02 15:00:00;1,94;R;16;R
0123456789;2021-05-02 14:00:00;1,99;R;16;R
0123456789;2021-05-02 13:00:00;1,41;R;16;R
0123456789;2021-05-02 12:00:00;1,15;R;14;R
0123456789;2021-05-02 11:00:00;2,60;R;14;R
0123456789;2021-05-02 10:00:00;2,43;R;13;R
0123456789;2021-05-02 09:00:00;2,12;R;11;R
0123456789;2021-05-02 08:00:00;1,87;R;9;R
0123456789;2021-05-02 07:00:00;1,31;R;8;R
0123456789;2021-05-02 06:00:00;1,15;R;7;R
0123456789;2021-05-02 05:00:00;1,10;R;6;R
0123456789;2021-05-02 04:00:00;1,06;R;5;R
0123456789;2021-05-02 03:00:00;1,08;R;5;R
0123456789;2021-05-02 02:00:00;1,03;R;5;R
0123456789;2021-05-02 01:00:00;0,94;R;5;R
0123456789;2021-05-02 00:00:00;1,33;R;5;R
0123456789;2021-05-01 23:00:00;0,87;R;5;R
0123456789;2021-05-01 22:00:00;0,91;R;4;R
0123456789;2021-05-01 21:00:00;4,81;R;5;R
0123456789;2021-05-01 20:00:00;1,62;R;6;R
0123456789;2021-05-01 19:00:00;1,60;R;8;R
0123456789;2021-05-01 18:00:00;2,99;R;9;R
0123456789;2021-05-01 17:00:00;2,96;R;9;R
0123456789;2021-05-01 16:00:00;2,34;R;10;R
0123456789;2021-05-01 15:00:00;2,20;R;10;R
0123456789;2021-05-01 14:00:00;3,82;R;9;R
0123456789;2021-05-01 13:00:00;1,41;R;10;R
0123456789;2021-05-01 12:00:00;2,75;R;9;R
0123456789;2021-05-01 11:00:00;1,94;R;8;R
0123456789;2021-05-01 10:00:00;2,47;R;7;R
0123456789;2021-05-01 09:00:00;2,80;R;6;R
0123456789;2021-05-01 08:00:00;1,69;R;5;R
0123456789;2021-05-01 07:00:00;1,45;R;4;R
0123456789;2021-05-01 06:00:00;1,30;R;3;R
0123456789;2021-05-01 05:00:00;1,26;R;2;R
0123456789;2021-05-01 04:00:00;1,57;R;2;R
0123456789;2021-05-01 03:00:00;1,17;R;3;R
0123456789;2021-05-01 02:00:00;1,16;R;4;R
0123456789;2021-05-01 01:00:00;1,12;R;4;R
0123456789;2021-05-01 00:00:00;1,05;R;5;R
0123456789;2021-04-30 23:00:00;1,08;R;6;R
0123456789;2021-04-30 22:00:00;1,33;R;4;R
0123456789;2021-04-30 21:00:00;1,34;R;4;R
0123456789;2021-04-30 20:00:00;4,12;R;3;R
0123456789;2021-04-30 19:00:00;2,15;R;4;R
0123456789;2021-04-30 18:00:00;2,19;R;4;R
0123456789;2021-04-30 17:00:00;2,95;R;5;R
0123456789;2021-04-30 16:00:00;4,38;R;8;R
0123456789;2021-04-30 15:00:00;1,84;R;11;R
0123456789;2021-04-30 14:00:00;1,70;R;11;R
0123456789;2021-04-30 13:00:00;1,70;R;12;R
0123456789;2021-04-30 12:00:00;1,56;R;11;R
0123456789;2021-04-30 11:00:00;1,24;R;11;R
0123456789;2021-04-30 10:00:00;0,84;R;10;R
0123456789;2021-04-30 09:00:00;3,34;R;10;R
0123456789;2021-04-30 08:00:00;1,44;R;10;R
0123456789;2021-04-30 07:00:00;0,93;R;9;R
0123456789;2021-04-30 06:00:00;0,85;R;9;R
0123456789;2021-04-30 05:00:00;0,82;R;9;R
0123456789;2021-04-30 04:00:00;0,86;R;9;R
0123456789;2021-04-30 03:00:00;1,19;R;10;R
0123456789;2021-04-30 02:00:00;0,80;R;11;R
0123456789;2021-04-30 01:00:00;0,82;R;12;R
0123456789;2021-04-30 00:00:00;0,80;R;12;R
0123456789;2021-04-29 23:00:00;0,77;R;13;R
0123456789;2021-04-29 22:00:00;1,17;R;13;R
0123456789;2021-04-29 21:00:00;1,89;R;14;R
0123456789;2021-04-29 20:00:00;1,42;R;14;R
0123456789;2021-04-29 19:00:00;1,28;R;15;R
0123456789;2021-04-29 18:00:00;1,49;R;15;R
0123456789;2021-04-29 17:00:00;0,89;R;16;R
0123456789;2021-04-29 16:00:00;0,84;R;16;R
0123456789;2021-04-29 15:00:00;1,19;R;17;R
0123456789;2021-04-29 14:00:00;0,83;R;17;R
0123456789;2021-04-29 13:00:00;0,79;R;18;R
0123456789;2021-04-29 12:00:00;1,12;R;17;R
0123456789;2021-04-29 11:00:00;1,14;R;17;R
0123456789;2021-04-29 10:00:00;3,01;R;16;R
0123456789;2021-04-29 09:00:00;3,38;R;15;R
0123456789;2021-04-29 08:00:00;2,05;R;15;R
0123456789;2021-04-29 07:00:00;1,00;R;13;R
0123456789;2021-04-29 06:00:00;1,04;R;12;R
0123456789;2021-04-29 05:00:00;1,05;R;10;R
0123456789;2021-04-29 04:00:00;1,40;R;9;R
0123456789;2021-04-29 03:00:00;2,11;R;10;R
0123456789;2021-04-29 02:00:00;8,11;R;10;R
0123456789;2021-04-29 01:00:00;8,10;R;10;R
0123456789;2021-04-29 00:00:00;8,16;R;10;R
0123456789;2021-04-28 23:00:00;7,92;R;10;R
0123456789;2021-04-28 22:00:00;1,00;R;10;R
0123456789;2021-04-28 21:00:00;1,28;R;10;R
0123456789;2021-04-28 20:00:00;1,04;R;11;R
0123456789;2021-04-28 19:00:00;1,28;R;11;R
0123456789;2021-04-28 18:00:00;1,54;R;11;R
0123456789;2021-04-28 17:00:00;1,48;R;11;R
0123456789;2021-04-28 16:00:00;1,43;R;11;R
0123456789;2021-04-28 15:00:00;2,16;R;12;R
0123456789;2021-04-28 14:00:00;2,02;R;13;R
0123456789;2021-04-28 13:00:00;0,96;R;15;R
0123456789;2021-04-28 12:00:00;3,59;R;17;R
0123456789;2021-04-28 11:00:00;2,31;R;17;R
0123456789;2021-04-28 10:00:00;2,53;R;17;R
0123456789;2021-04-28 09:00:00;1,11;R;17;R
0123456789;2021-04-28 08:00:00;1,38;R;16;R
0123456789;2021-04-28 07:00:00;1,44;R;13;R
0123456789;2021-04-28 06:00:00;1,16;R;12;R
0123456789;2021-04-28 05:00:00;1,14;R;10;R
0123456789;2021-04-28 04:00:00;1,13;R;8;R
0123456789;2021-04-28 03:00:00;1,10;R;9;R
0123456789;2021-04-28 02:00:00;1,13;R;10;R
0123456789;2021-04-28 01:00:00;1,14;R;10;R
0123456789;2021-04-28 00:00:00;1,30;R;11;R
