Contrat;Date et heure;kWh;Code de consommation;Température moyenne (°C);Code de température
0123456789;2019-02-21 05:00:00;3,91;R;-8;R
0123456789;2019-02-21 04:00:00;3,53;R;-7;R
0123456789;2019-02-21 03:00:00;3,52;R;-7;R
0123456789;2019-02-21 02:00:00;4,19;R;-7;R
0123456789;2019-02-21 01:00:00;3,12;R;-7;R
0123456789;2019-02-21 00:00:00;3,84;R;-6;R
0123456789;2019-02-20 23:00:00;3,26;R;-5;R
0123456789;2019-02-20 22:00:00;2,99;R;-5;R
0123456789;2019-02-20 21:00:00;4,54;R;-5;R
0123456789;2019-02-20 20:00:00;5,72;R;-6;R
0123456789;2019-02-20 19:00:00;3,70;R;-5;R
0123456789;2019-02-20 18:00:00;5,39;R;-6;R
0123456789;2019-02-20 17:00:00;8,60;R;-6;R
0123456789;2019-02-20 16:00:00;5,43;R;-6;R
0123456789;2019-02-20 15:00:00;3,84;R;-6;R
0123456789;2019-02-20 14:00:00;4,20;R;-7;R
0123456789;2019-02-20 13:00:00;3,01;R;-7;R
0123456789;2019-02-20 12:00:00;3,47;R;-9;R
0123456789;2019-02-20 11:00:00;3,87;R;-10;R
0123456789;2019-02-20 10:00:00;4,77;R;-10;R
0123456789;2019-02-20 09:00:00;5,12;R;-11;R
0123456789;2019-02-20 08:00:00;7,66;R;-14;R
0123456789;2019-02-20 07:00:00;5,66;R;-17;R
0123456789;2019-02-20 06:00:00;4,31;R;-18;R
0123456789;2019-02-20 05:00:00;4,60;R;-18;R
0123456789;2019-02-20 04:00:00;4,49;R;-17;R
0123456789;2019-02-20 03:00:00;4,20;R;-17;R
0123456789;2019-02-20 02:00:00;4,12;R;-17;R
0123456789;2019-02-20 01:00:00;4,17;R;-16;R
0123456789;2019-02-20 00:00:00;4,29;R;-16;R
0123456789;2019-02-19 23:00:00;3,51;R;-15;R
0123456789;2019-02-19 22:00:00;4,64;R;-13;R
0123456789;2019-02-19 21:00:00;3,38;R;-12;R
0123456789;2019-02-19 20:00:00;4,47;R;-12;R
0123456789;2019-02-19 19:00:00;4,75;R;-12;R
0123456789;2019-02-19 18:00:00;4,78;R;-12;R
0123456789;2019-02-19 17:00:00;4,07;R;-10;R
0123456789;2019-02-19 16:00:00;2,74;R;-10;R
0123456789;2019-02-19 15:00:00;2,38;R;-10;R
0123456789;2019-02-19 14:00:00;3,82;R;-10;R
0123456789;2019-02-19 13:00:00;4,60;R;-10;R
0123456789;2019-02-19 12:00:00;3,78;R;-11;R
0123456789;2019-02-19 11:00:00;4,33;R;-12;R
0123456789;2019-02-19 10:00:00;4,98;R;-13;R
0123456789;2019-02-19 09:00:00;7,79;R;-14;R
0123456789;2019-02-19 08:00:00;7,71;R;-15;R
0123456789;2019-02-19 07:00:00;5,68;R;-16;R
0123456789;2019-02-19 06:00:00;5,02;R;-18;R
0123456789;2019-02-19 05:00:00;4,36;R;-18;R
0123456789;2019-02-19 04:00:00;4,76;R;-17;R
0123456789;2019-02-19 03:00:00;4,66;R;-17;R
0123456789;2019-02-19 02:00:00;4,36;R;-16;R
0123456789;2019-02-19 01:00:00;4,48;R;-15;R
0123456789;2019-02-19 00:00:00;3,55;R;-15;R
0123456789;2019-02-18 23:00:00;4,43;R;-14;R
0123456789;2019-02-18 22:00:00;3,62;R;-13;R
0123456789;2019-02-18 21:00:00;4,16;R;-12;R
0123456789;2019-02-18 20:00:00;5,03;R;-11;R
0123456789;2019-02-18 19:00:00;5,46;R;-10;R
0123456789;2019-02-18 18:00:00;3,65;R;-9;R
0123456789;2019-02-18 17:00:00;3,87;R;-10;R
0123456789;2019-02-18 16:00:00;2,69;R;-9;R
0123456789;2019-02-18 15:00:00;2,35;R;-9;R
0123456789;2019-02-18 14:00:00;2,99;R;-9;R
0123456789;2019-02-18 13:00:00;2,53;R;-9;R
0123456789;2019-02-18 12:00:00;2,82;R;-10;R
0123456789;2019-02-18 11:00:00;8,05;R;-11;R
0123456789;2019-02-18 10:00:00;6,75;R;-11;R
0123456789;2019-02-18 09:00:00;5,68;R;-12;R
0123456789;2019-02-18 08:00:00;4,88;R;-12;R
0123456789;2019-02-18 07:00:00;6,54;R;-13;R
0123456789;2019-02-18 06:00:00;3,65;R;-13;R
0123456789;2019-02-18 05:00:00;4,37;R;-13;R
0123456789;2019-02-18 04:00:00;3,79;R;-13;R
0123456789;2019-02-18 03:00:00;3,49;R;-13;R
0123456789;2019-02-18 02:00:00;3,38;R;-12;R
0123456789;2019-02-18 01:00:00;3,44;R;-12;R
0123456789;2019-02-18 00:00:00;2,99;R;-12;R
0123456789;2019-02-17 23:00:00;3,36;R;-12;R
0123456789;2019-02-17 22:00:00;2,75;R;-12;R
0123456789;2019-02-17 21:00:00;3,37;R;-13;R
0123456789;2019-02-17 20:00:00;3,55;R;-13;R
0123456789;2019-02-17 19:00:00;3,19;R;-13;R
0123456789;2019-02-17 18:00:00;3,32;R;-10;R
0123456789;2019-02-17 17:00:00;2,50;R;-10;R
0123456789;2019-02-17 16:00:00;4,04;R;-9;R
0123456789;2019-02-17 15:00:00;4,47;R;-9;R
0123456789;2019-02-17 14:00:00;2,87;R;-9;R
0123456789;2019-02-17 13:00:00;2,03;R;-10;R
0123456789;2019-02-17 12:00:00;2,15;R;-10;R
0123456789;2019-02-17 11:00:00;3,94;R;-10;R
0123456789;2019-02-17 10:00:00;4,42;R;-11;R
0123456789;2019-02-17 09:00:00;3,98;R;-12;R
0123456789;2019-02-17 08:00:00;3,59;R;-13;R
0123456789;2019-02-17 07:00:00;4,00;R;-16;R
0123456789;2019-02-17 06:00:00;4,25;R;-17;R
0123456789;2019-02-17 05:00:00;3,77;R;-16;R
0123456789;2019-02-17 04:00:00;3,80;R;-16;R
0123456789;2019-02-17 03:00:00;4,12;R;-14;R
0123456789;2019-02-17 02:00:00;3,17;R;-13;R
0123456789;2019-02-17 01:00:00;4,07;R;-12;R
0123456789;2019-02-17 00:00:00;3,34;R;-12;R
0123456789;2019-02-16 23:00:00;3,54;R;-11;R
0123456789;2019-02-16 22:00:00;2,73;R;-10;R
0123456789;2019-02-16 21:00:00;2,24;R;-9;R
0123456789;2019-02-16 20:00:00;2,24;R;-8;R
0123456789;2019-02-16 19:00:00;2,38;R;-7;R
0123456789;2019-02-16 18:00:00;5,03;R;-7;R
0123456789;2019-02-16 17:00:00;5,49;R;-6;R
0123456789;2019-02-16 16:00:00;4,14;R;-5;R
0123456789;2019-02-16 15:00:00;3,82;R;-4;R
0123456789;2019-02-16 14:00:00;4,02;R;-4;R
0123456789;2019-02-16 13:00:00;2,93;R;-5;R
0123456789;2019-02-16 12:00:00;2,73;R;-4;R
0123456789;2019-02-16 11:00:00;3,09;R;-5;R
0123456789;2019-02-16 10:00:00;1,99;R;-4;R
0123456789;2019-02-16 09:00:00;3,36;R;-3;R
0123456789;2019-02-16 08:00:00;2,73;R;-3;R
0123456789;2019-02-16 07:00:00;2,72;R;-3;R
0123456789;2019-02-16 06:00:00;3,21;R;-3;R
0123456789;2019-02-16 05:00:00;2,93;R;-3;R
0123456789;2019-02-16 04:00:00;2,98;R;-2;R
0123456789;2019-02-16 03:00:00;2,95;R;-2;R
0123456789;2019-02-16 02:00:00;2,65;R;-2;R
0123456789;2019-02-16 01:00:00;2,65;R;-2;R
0123456789;2019-02-16 00:00:00;2,05;R;-2;R
0123456789;2019-02-15 23:00:00;2,39;R;-2;R
0123456789;2019-02-15 22:00:00;2,70;R;-1;R
0123456789;2019-02-15 21:00:00;2,25;R;0;R
0123456789;2019-02-15 20:00:00;2,62;R;0;R
0123456789;2019-02-15 19:00:00;3,10;R;1;R
0123456789;2019-02-15 18:00:00;2,86;R;2;R
0123456789;2019-02-15 17:00:00;2,69;R;3;R
0123456789;2019-02-15 16:00:00;2,55;R;3;R
0123456789;2019-02-15 15:00:00;4,17;R;3;R
0123456789;2019-02-15 14:00:00;4,57;R;4;R
0123456789;2019-02-15 13:00:00;3,71;R;3;R
0123456789;2019-02-15 12:00:00;3,55;R;3;R
0123456789;2019-02-15 11:00:00;5,54;R;3;R
0123456789;2019-02-15 10:00:00;5,86;R;3;R
0123456789;2019-02-15 09:00:00;7,14;R;2;R
0123456789;2019-02-15 08:00:00;7,99;R;2;R
0123456789;2019-02-15 07:00:00;3,77;R;-3;R
0123456789;2019-02-15 06:00:00;3,07;R;-5;R
0123456789;2019-02-15 05:00:00;3,69;R;-6;R
0123456789;2019-02-15 04:00:00;3,23;R;-7;R
0123456789;2019-02-15 03:00:00;3,22;R;-6;R
0123456789;2019-02-15 02:00:00;3,52;R;-6;R
0123456789;2019-02-15 01:00:00;3,33;R;-5;R
0123456789;2019-02-15 00:00:00;2,58;R;-5;R
0123456789;2019-02-14 23:00:00;4,13;R;-6;R
0123456789;2019-02-14 22:00:00;3,31;R;-7;R
0123456789;2019-02-14 21:00:00;4,59;R;-8;R
0123456789;2019-02-14 20:00:00;3,85;R;-8;R
0123456789;2019-02-14 19:00:00;3,37;R;-9;R
0123456789;2019-02-14 18:00:00;2,61;R;-8;R
0123456789;2019-02-14 17:00:00;2,55;R;-6;R
0123456789;2019-02-14 16:00:00;2,31;R;-6;R
0123456789;2019-02-14 15:00:00;1,85;R;-5;R
0123456789;2019-02-14 14:00:00;1,02;R;-5;R
0123456789;2019-02-14 13:00:00;1,23;R;-5;R
0123456789;2019-02-14 12:00:00;3,03;R;-6;R
0123456789;2019-02-14 11:00:00;2,52;R;-6;R
0123456789;2019-02-14 10:00:00;2,86;R;-6;R
0123456789;2019-02-14 09:00:00;3,42;R;-7;R
0123456789;2019-02-14 08:00:00;4,96;R;-7;R
0123456789;2019-02-14 07:00:00;4,62;R;-7;R
0123456789;2019-02-14 06:00:00;4,63;R;-6;R
0123456789;2019-02-14 05:00:00;5,88;R;-7;R
0123456789;2019-02-14 04:00:00;2,90;R;-7;R
0123456789;2019-02-14 03:00:00;3,22;R;-7;R
0123456789;2019-02-14 02:00:00;2,85;R;-7;R
0123456789;2019-02-14 01:00:00;2,52;R;-5;R
0123456789;2019-02-14 00:00:00;2,63;R;-5;R
0123456789;2019-02-13 23:00:00;2,81;R;-5;R
0123456789;2019-02-13 22:00:00;2,34;R;-4;R
0123456789;2019-02-13 21:00:00;2,23;R;-4;R
0123456789;2019-02-13 20:00:00;3,22;R;-3;R
0123456789;2019-02-13 19:00:00;3,10;R;-3;R
0123456789;2019-02-13 18:00:00;2,87;R;-2;R
0123456789;2019-02-13 17:00:00;3,95;R;-2;R
0123456789;2019-02-13 16:00:00;5,26;R;-1;R
0123456789;2019-02-13 15:00:00;3,53;R;0;R
0123456789;2019-02-13 14:00:00;3,07;R;0;R
0123456789;2019-02-13 13:00:00;2,85;R;0;R
0123456789;2019-02-13 12:00:00;3,29;R;0;R
0123456789;2019-02-13 11:00:00;3,09;R;-2;R
0123456789;2019-02-13 10:00:00;3,90;R;-4;R
0123456789;2019-02-13 09:00:00;5,03;R;-5;R
0123456789;2019-02-13 08:00:00;4,52;R;-5;R
0123456789;2019-02-13 07:00:00;5,83;R;-6;R
0123456789;2019-02-13 06:00:00;3,57;R;-6;R
0123456789;2019-02-13 05:00:00;3,76;R;-6;R
0123456789;2019-02-13 04:00:00;4,09;R;-6;R
0123456789;2019-02-13 03:00:00;4,03;R;-7;R
0123456789;2019-02-13 02:00:00;4,25;R;-7;R
0123456789;2019-02-13 01:00:00;2,79;R;-7;R
0123456789;2019-02-13 00:00:00;3,66;R;-7;R
0123456789;2019-02-12 23:00:00;3,85;R;-7;R
0123456789;2019-02-12 22:00:00;3,28;R;-6;R
0123456789;2019-02-12 21:00:00;3,29;R;-7;R
0123456789;2019-02-12 20:00:00;5,07;R;-8;R
0123456789;2019-02-12 19:00:00;6,01;R;-9;R
0123456789;2019-02-12 18:00:00;4,62;R;-11;R
0123456789;2019-02-12 17:00:00;4,47;R;-11;R
0123456789;2019-02-12 16:00:00;5,30;R;-12;R
0123456789;2019-02-12 15:00:00;7,45;R;-12;R
0123456789;2019-02-12 14:00:00;6,70;R;-12;R
0123456789;2019-02-12 13:00:00;6,69;R;-13;R
0123456789;2019-02-12 12:00:00;5,80;R;-14;R
0123456789;2019-02-12 11:00:00;5,26;R;-14;R
0123456789;2019-02-12 10:00:00;5,41;R;-15;R
0123456789;2019-02-12 09:00:00;6,48;R;-15;R
0123456789;2019-02-12 08:00:00;9,54;R;-16;R
0123456789;2019-02-12 07:00:00;4,54;R;-16;R
0123456789;2019-02-12 06:00:00;5,52;R;-17;R
0123456789;2019-02-12 05:00:00;4,54;R;-16;R
0123456789;2019-02-12 04:00:00;4,40;R;-16;R
0123456789;2019-02-12 03:00:00;4,81;R;-17;R
0123456789;2019-02-12 02:00:00;4,30;R;-16;R
0123456789;2019-02-12 01:00:00;4,20;R;-16;R
0123456789;2019-02-12 00:00:00;3,61;R;-15;R
0123456789;2019-02-11 23:00:00;3,88;R;-14;R
0123456789;2019-02-11 22:00:00;3,19;R;-13;R
0123456789;2019-02-11 21:00:00;3,91;R;-12;R
0123456789;2019-02-11 20:00:00;3,85;R;-12;R
0123456789;2019-02-11 19:00:00;4,10;R;-11;R
0123456789;2019-02-11 18:00:00;3,15;R;-11;R
0123456789;2019-02-11 17:00:00;2,92;R;-10;R
0123456789;2019-02-11 16:00:00;2,21;R;-9;R
0123456789;2019-02-11 15:00:00;1,85;R;-9;R
0123456789;2019-02-11 14:00:00;1,71;R;-9;R
0123456789;2019-02-11 13:00:00;1,70;R;-10;R
0123456789;2019-02-11 12:00:00;2,23;R;-11;R
0123456789;2019-02-11 11:00:00;6,10;R;-11;R
0123456789;2019-02-11 10:00:00;5,97;R;-12;R
0123456789;2019-02-11 09:00:00;5,56;R;-12;R
0123456789;2019-02-11 08:00:00;6,88;R;-12;R
0123456789;2019-02-11 07:00:00;7,12;R;-13;R
0123456789;2019-02-11 06:00:00;5,91;R;-14;R
0123456789;2019-02-11 05:00:00;4,53;R;-13;R
0123456789;2019-02-11 04:00:00;3,36;R;-13;R
0123456789;2019-02-11 03:00:00;4,23;R;-12;R
0123456789;2019-02-11 02:00:00;3,21;R;-11;R
0123456789;2019-02-11 01:00:00;3,22;R;-10;R
0123456789;2019-02-11 00:00:00;3,08;R;-11;R
0123456789;2019-02-10 23:00:00;2,81;R;-10;R
0123456789;2019-02-10 22:00:00;2,77;R;-10;R
0123456789;2019-02-10 21:00:00;3,79;R;-10;R
0123456789;2019-02-10 20:00:00;3,63;R;-9;R
0123456789;2019-02-10 19:00:00;4,68;R;-8;R
0123456789;2019-02-10 18:00:00;2,78;R;-8;R
0123456789;2019-02-10 17:00:00;2,72;R;-8;R
0123456789;2019-02-10 16:00:00;2,49;R;-7;R
0123456789;2019-02-10 15:00:00;2,00;R;-7;R
0123456789;2019-02-10 14:00:00;2,01;R;-7;R
0123456789;2019-02-10 13:00:00;5,09;R;-7;R
0123456789;2019-02-10 12:00:00;4,33;R;-7;R
0123456789;2019-02-10 11:00:00;3,68;R;-8;R
0123456789;2019-02-10 10:00:00;5,93;R;-9;R
0123456789;2019-02-10 09:00:00;6,74;R;-10;R
0123456789;2019-02-10 08:00:00;4,43;R;-12;R
0123456789;2019-02-10 07:00:00;4,75;R;-13;R
0123456789;2019-02-10 06:00:00;4,66;R;-13;R
0123456789;2019-02-10 05:00:00;4,32;R;-13;R
0123456789;2019-02-10 04:00:00;4,65;R;-13;R
0123456789;2019-02-10 03:00:00;4,55;R;-13;R
0123456789;2019-02-10 02:00:00;4,32;R;-13;R
0123456789;2019-02-10 01:00:00;4,64;R;-11;R
0123456789;2019-02-10 00:00:00;4,37;R;-12;R
0123456789;2019-02-09 23:00:00;3,73;R;-11;R
0123456789;2019-02-09 22:00:00;3,83;R;-10;R
0123456789;2019-02-09 21:00:00;5,02;R;-10;R
0123456789;2019-02-09 20:00:00;4,15;R;-9;R
0123456789;2019-02-09 19:00:00;3,56;R;-10;R
0123456789;2019-02-09 18:00:00;3,57;R;-10;R
0123456789;2019-02-09 17:00:00;3,60;R;-9;R
0123456789;2019-02-09 16:00:00;2,78;R;-9;R
0123456789;2019-02-09 15:00:00;1,90;R;-8;R
0123456789;2019-02-09 14:00:00;2,41;R;-7;R
0123456789;2019-02-09 13:00:00;1,91;R;-8;R
0123456789;2019-02-09 12:00:00;2,69;R;-9;R
0123456789;2019-02-09 11:00:00;3,40;R;-9;R
0123456789;2019-02-09 10:00:00;3,70;R;-10;R
0123456789;2019-02-09 09:00:00;4,83;R;-11;R
0123456789;2019-02-09 08:00:00;5,44;R;-11;R
0123456789;2019-02-09 07:00:00;4,79;R;-11;R
0123456789;2019-02-09 06:00:00;4,53;R;-12;R
0123456789;2019-02-09 05:00:00;4,07;R;-11;R
0123456789;2019-02-09 04:00:00;4,61;R;-11;R
0123456789;2019-02-09 03:00:00;4,10;R;-10;R
0123456789;2019-02-09 02:00:00;3,75;R;-10;R
0123456789;2019-02-09 01:00:00;3,55;R;-9;R
0123456789;2019-02-09 00:00:00;3,70;R;-9;R
0123456789;2019-02-08 23:00:00;3,46;R;-9;R
0123456789;2019-02-08 22:00:00;3,17;R;-8;R
0123456789;2019-02-08 21:00:00;3,53;R;-7;R
0123456789;2019-02-08 20:00:00;5,45;R;-6;R
0123456789;2019-02-08 19:00:00;5,11;R;-5;R
0123456789;2019-02-08 18:00:00;3,57;R;-4;R
0123456789;2019-02-08 17:00:00;5,19;R;-3;R
0123456789;2019-02-08 16:00:00;3,17;R;-2;R
0123456789;2019-02-08 15:00:00;2,50;R;-1;R
0123456789;2019-02-08 14:00:00;2,45;R;0;R
0123456789;2019-02-08 13:00:00;3,10;R;1;R
0123456789;2019-02-08 12:00:00;3,97;R;0;R
0123456789;2019-02-08 11:00:00;3,35;R;2;R
0123456789;2019-02-08 10:00:00;2,36;R;3;R
0123456789;2019-02-08 09:00:00;3,67;R;4;R
0123456789;2019-02-08 08:00:00;3,68;R;4;R
0123456789;2019-02-08 07:00:00;2,65;R;5;R
0123456789;2019-02-08 06:00:00;3,27;R;4;R
0123456789;2019-02-08 05:00:00;2,22;R;4;R
0123456789;2019-02-08 04:00:00;3,27;R;4;R
0123456789;2019-02-08 03:00:00;2,31;R;4;R
0123456789;2019-02-08 02:00:00;2,52;R;4;R
0123456789;2019-02-08 01:00:00;2,79;R;4;R
0123456789;2019-02-08 00:00:00;4,27;R;2;R
0123456789;2019-02-07 23:00:00;4,50;R;0;R
0123456789;2019-02-07 22:00:00;3,02;R;1;R
0123456789;2019-02-07 21:00:00;3,13;R;0;R
0123456789;2019-02-07 20:00:00;3,62;R;-1;R
0123456789;2019-02-07 19:00:00;3,13;R;-3;R
0123456789;2019-02-07 18:00:00;3,23;R;-3;R
0123456789;2019-02-07 17:00:00;3,24;R;-3;R
0123456789;2019-02-07 16:00:00;3,18;R;-3;R
0123456789;2019-02-07 15:00:00;3,51;R;-4;R
0123456789;2019-02-07 14:00:00;3,85;R;-4;R
0123456789;2019-02-07 13:00:00;3,07;R;-4;R
0123456789;2019-02-07 12:00:00;3,43;R;-4;R
0123456789;2019-02-07 11:00:00;3,45;R;-4;R
0123456789;2019-02-07 10:00:00;3,69;R;-5;R
0123456789;2019-02-07 09:00:00;4,84;R;-5;R
0123456789;2019-02-07 08:00:00;6,86;R;-5;R
0123456789;2019-02-07 07:00:00;3,21;R;-6;R
0123456789;2019-02-07 06:00:00;3,91;R;-6;R
0123456789;2019-02-07 05:00:00;3,99;R;-6;R
0123456789;2019-02-07 04:00:00;3,72;R;-6;R
0123456789;2019-02-07 03:00:00;3,41;R;-6;R
0123456789;2019-02-07 02:00:00;3,46;R;-7;R
0123456789;2019-02-07 01:00:00;3,50;R;-7;R
0123456789;2019-02-07 00:00:00;3,34;R;-7;R
0123456789;2019-02-06 23:00:00;4,07;R;-6;R
0123456789;2019-02-06 22:00:00;3,34;R;-6;R
0123456789;2019-02-06 21:00:00;3,72;R;-6;R
0123456789;2019-02-06 20:00:00;5,73;R;-7;R
0123456789;2019-02-06 19:00:00;3,60;R;-7;R
0123456789;2019-02-06 18:00:00;3,74;R;-8;R
0123456789;2019-02-06 17:00:00;5,84;R;-8;R
0123456789;2019-02-06 16:00:00;4,33;R;-9;R
0123456789;2019-02-06 15:00:00;4,44;R;-9;R
0123456789;2019-02-06 14:00:00;4,27;R;-9;R
0123456789;2019-02-06 13:00:00;5,14;R;-10;R
0123456789;2019-02-06 12:00:00;4,18;R;-10;R
0123456789;2019-02-06 11:00:00;3,89;R;-10;R
0123456789;2019-02-06 10:00:00;3,65;R;-10;R
0123456789;2019-02-06 09:00:00;8,59;R;-10;R
0123456789;2019-02-06 08:00:00;6,85;R;-11;R
0123456789;2019-02-06 07:00:00;3,80;R;-11;R
0123456789;2019-02-06 06:00:00;4,26;R;-10;R
0123456789;2019-02-06 05:00:00;3,55;R;-10;R
0123456789;2019-02-06 04:00:00;4,27;R;-11;R
0123456789;2019-02-06 03:00:00;3,57;R;-11;R
0123456789;2019-02-06 02:00:00;3,94;R;-10;R
0123456789;2019-02-06 01:00:00;2,99;R;-10;R
0123456789;2019-02-06 00:00:00;2,31;R;-10;R
0123456789;2019-02-05 23:00:00;3,07;R;-9;R
0123456789;2019-02-05 22:00:00;2,09;R;-9;R
0123456789;2019-02-05 21:00:00;3,84;R;-8;R
0123456789;2019-02-05 20:00:00;4,18;R;-7;R
0123456789;2019-02-05 19:00:00;2,90;R;-7;R
0123456789;2019-02-05 18:00:00;2,61;R;-6;R
0123456789;2019-02-05 17:00:00;2,28;R;-5;R
0123456789;2019-02-05 16:00:00;2,22;R;-3;R
0123456789;2019-02-05 15:00:00;1,72;R;-1;R
0123456789;2019-02-05 14:00:00;3,67;R;1;R
0123456789;2019-02-05 13:00:00;3,46;R;2;R
0123456789;2019-02-05 12:00:00;4,06;R;3;R
0123456789;2019-02-05 11:00:00;4,88;R;4;R
0123456789;2019-02-05 10:00:00;2,46;R;6;R
0123456789;2019-02-05 09:00:00;5,25;R;6;R
0123456789;2019-02-05 08:00:00;3,42;R;6;R
0123456789;2019-02-05 07:00:00;3,40;R;6;R
0123456789;2019-02-05 06:00:00;2,81;R;4;R
0123456789;2019-02-05 05:00:00;2,68;R;2;R
0123456789;2019-02-05 04:00:00;3,04;R;1;R
0123456789;2019-02-05 03:00:00;3,25;R;0;R
0123456789;2019-02-05 02:00:00;2,44;R;-1;R
0123456789;2019-02-05 01:00:00;2,94;R;-2;R
0123456789;2019-02-05 00:00:00;2,61;R;-3;R
0123456789;2019-02-04 23:00:00;3,47;R;-4;R
0123456789;2019-02-04 22:00:00;2,69;R;-4;R
0123456789;2019-02-04 21:00:00;3,23;R;-4;R
0123456789;2019-02-04 20:00:00;4,69;R;-3;R
0123456789;2019-02-04 19:00:00;3,81;R;-3;R
0123456789;2019-02-04 18:00:00;4,88;R;-3;R
0123456789;2019-02-04 17:00:00;3,42;R;-3;R
0123456789;2019-02-04 16:00:00;3,34;R;-3;R
0123456789;2019-02-04 15:00:00;3,41;R;-4;R
0123456789;2019-02-04 14:00:00;3,27;R;-4;R
0123456789;2019-02-04 13:00:00;3,68;R;-4;R
0123456789;2019-02-04 12:00:00;3,52;R;-5;R
0123456789;2019-02-04 11:00:00;3,50;R;-5;R
0123456789;2019-02-04 10:00:00;3,60;R;-5;R
0123456789;2019-02-04 09:00:00;3,32;R;-6;R
0123456789;2019-02-04 08:00:00;3,13;R;-6;R
0123456789;2019-02-04 07:00:00;3,95;R;-7;R
0123456789;2019-02-04 06:00:00;4,09;R;-7;R
0123456789;2019-02-04 05:00:00;3,89;R;-7;R
0123456789;2019-02-04 04:00:00;4,13;R;-8;R
0123456789;2019-02-04 03:00:00;4,31;R;-9;R
0123456789;2019-02-04 02:00:00;4,46;R;-9;R
0123456789;2019-02-04 01:00:00;4,80;R;-10;R
0123456789;2019-02-04 00:00:00;4,75;R;-11;R
0123456789;2019-02-03 23:00:00;4,94;R;-11;R
0123456789;2019-02-03 22:00:00;4,63;R;-11;R
0123456789;2019-02-03 21:00:00;4,16;R;-11;R
0123456789;2019-02-03 20:00:00;5,15;R;-11;R
0123456789;2019-02-03 19:00:00;4,28;R;-11;R
0123456789;2019-02-03 18:00:00;4,60;R;-12;R
0123456789;2019-02-03 17:00:00;3,94;R;-11;R
0123456789;2019-02-03 16:00:00;4,25;R;-12;R
0123456789;2019-02-03 15:00:00;3,85;R;-12;R
0123456789;2019-02-03 14:00:00;3,34;R;-12;R
0123456789;2019-02-03 13:00:00;3,90;R;-13;R
0123456789;2019-02-03 12:00:00;4,52;R;-13;R
0123456789;2019-02-03 11:00:00;4,08;R;-13;R
0123456789;2019-02-03 10:00:00;3,56;R;-13;R
0123456789;2019-02-03 09:00:00;3,16;R;-13;R
0123456789;2019-02-03 08:00:00;3,71;R;-13;R
0123456789;2019-02-03 07:00:00;4,13;R;-13;R
0123456789;2019-02-03 06:00:00;3,85;R;-13;R
0123456789;2019-02-03 05:00:00;4,59;R;-13;R
0123456789;2019-02-03 04:00:00;4,54;R;-13;R
0123456789;2019-02-03 03:00:00;4,93;R;-13;R
0123456789;2019-02-03 02:00:00;4,27;R;-12;R
0123456789;2019-02-03 01:00:00;4,19;R;-14;R
0123456789;2019-02-03 00:00:00;4,20;R;-13;R
0123456789;2019-02-02 23:00:00;4,17;R;-11;R
0123456789;2019-02-02 22:00:00;4,55;R;-11;R
